scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_026	chapter_11	1	Execute pre-dawn entry at abandoned icehouse.	Flooded flooring and rusted locks slow the team.	Inside, ledger spines and docket labels are visually confirmed.	They have seconds of confirmation but no secure custody yet.	NO
scene_027	chapter_11	2	Hold scene when federal team arrives unexpectedly.	Federal agents claim jurisdiction and force local withdrawal.	Evidence is seized and Beau's wrist is broken in the scramble.	Local case loses core material and team capacity drops.	YES
scene_028	chapter_11	3	Regroup in ER corridor and salvage any traceable detail.	Anger and pain turn team against Lena's decision timing.	Dr. Rao quietly provides the seized-box serial number.	Only off-record breadcrumbs remain, raising admissibility risk.	NO
scene_029	chapter_12	1	Repair working alliance at hospital bedside.	Beau blames Lena and considers leaving task force.	He shares memory of Hollis at the morgue loading bay during night transfer.	A small trust repair adds new directional lead.	NO
scene_030	chapter_12	2	Rebuild case map from notes, photos, and probate archives.	Missing originals prevent clean evidentiary chain.	Serial cross-match identifies Thomas Pike as trust disbursement gatekeeper.	Prevention focus shifts to Pike household timeline.	YES
scene_031	chapter_13	1	Build gala security plan around predicted threat window.	Pike rejects cancellation and staffing cannot cover all ingress points.	Lena adopts perimeter-first plan despite known blind spots.	Foreseeable vulnerability is accepted under political constraint.	NO
scene_032	chapter_13	2	Walk venue to identify least defensible corridor.	Private contractors refuse expanded police access without warrant authority.	Lena marks service corridor as likely breach route she cannot lock down.	She enters event night expecting failure points she cannot solve.	YES
scene_033	chapter_14	1	Monitor gala floor before scheduled trust announcement.	Public calm masks elite panic and rival narratives.	Power cuts during the toast and comms fail.	Control fragments before any formal scene security can form.	NO
scene_034	chapter_14	2	Search blackout corridors and triage injuries.	Darkness, crowd crush, and command confusion scramble priorities.	Thomas Pike is found dead and Isaiah's body appears again in service corridor.	Sheriff exploits chaos to launch instant activist blame narrative.	YES
scene_035	chapter_14	3	Extract actionable truth from Eleanor Pike before narrative seals.	Clay blocks access and pushes Lena toward crowd-control duty.	Pike slips safe combination and names Hollis as evidence mover.	Lena gains proof path but becomes direct target of command retaliation.	NO
scene_036	chapter_15	1	Open Pike safe and authenticate documents quickly.	Fear of raid and internal doubt about chain integrity.	Mercer docket confirms coordinated land seizure and Deputy Waller signatures.	Truth is documented but personally devastating for Lena.	NO
scene_037	chapter_15	2	Choose release strategy before sheriff can confiscate copies.	Ida begs Lena to redact her father's name to spare family memory.	Lena leaks docket unredacted to Mara and Bell counsel.	Family rupture becomes immediate and likely long-term.	YES
scene_038	chapter_16	1	Prevent false closure at sheriff press conference.	Clay scripts Lena as witness to fabricated probable cause.	Lena publicly rejects the arrest narrative and names evidentiary gaps.	She is terminated on the spot and isolated from official channels.	YES
scene_039	chapter_16	2	Mitigate harm after termination by contacting defense counsel.	No badge means no jail access and Deshawn is held overnight.	Lena relays key facts through public defender hotline and media backchannel.	Deshawn remains harmed by detention while support network mobilizes.	NO
scene_040	chapter_17	1	Record Ruth Bell's full statement before she disappears.	Ruth distrusts police and expects betrayal from all institutions.	She admits killing Voss and Fenn and details motive rooted in land theft.	Case splits into morally complex admissions and non-admitted later murders.	NO
scene_041	chapter_17	2	Protect the recording when Hollis arrives to intimidate.	Hollis threatens arrest and confiscation without warrant basis.	Mara initiates public livestream and mirrors files to remote editors.	Suppression attempt backfires and confrontation becomes public evidence.	YES
scene_042	chapter_17	3	Convert public disclosure into legal traction.	Federal offices resist immediate commitment due chain concerns.	Dual-track federal inquiry opens and Deshawn is ordered released.	Narrative control exits local command but outcomes remain uncertain.	NO
scene_043	chapter_18	1	Track formal aftermath across pleas, resignations, and civil filings.	Plea agreements reduce prison exposure for top officeholders.	Court freezes Gideon Tract pending restitution litigation.	Material consequence is real but incomplete, preserving moral discomfort.	NO
scene_044	chapter_18	2	Stage Isaiah Bell's reburial and close on altered lives.	Family wounds and public distrust remain unresolved at the graveside.	Ida attends without full reconciliation; Lena and Mara commit to independent investigations.	Ending lands on changed structures with grief still active.	YES
