scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s05_01	chapter_05	1	An evening at home with Sarah: cooking, conversation, the texture of cohabitation. Sarah references shared history Nate doesn't have	Sarah's casual references to a shared past — Providence, a fight about Renata, concert tickets — each one a landmine in the impersonation	Nate absorbs and stores references, gets some wrong. Sarah gives him a look — not suspicious yet, but cataloging something. The turn: Sarah observes that Dominic has been softer lately, more present. She means it as a compliment. The imposter is accidentally a better partner	The cruelest irony is established: Sarah may prefer the man who replaced her boyfriend. Nate's deception is producing a relationship that is, in some ways, better than the real one — which makes it worse	NO
s05_02	chapter_05	2	First sexual encounter between Nate and Sarah — the specific strangeness and intimacy of sex in a borrowed body	The dissociation of inhabiting a body that knows this woman in ways Nate doesn't — muscle memory, reflexive responses, learned patterns of touch. Nate is present and absent simultaneously	Sarah falls asleep with her hand on his chest. Nate lies awake. The turn is from the physical act to the moral aftermath: this was not rape in any legible way, but it was fraud of the most intimate kind	Nate's relationship with Sarah is now sexual, which means the deception involves her body as well as her trust. There is no retreating to a safe distance	YES
s06_01	chapter_06	1	Driving to the Altieri house; Renata's greeting; navigating the family geography through photos, smells, and the architecture of a home Nate has never entered	Renata's overwhelming personality and the density of family history embedded in every surface, every reference, every unfinished argument	The house tour: Renata at the door, the smell of garlic and pork, photos everywhere. Nate studies family geography covertly. The turn is tonal — the Altieri home is nothing like the corporate villain's lair Nate imagined	Nate's internal narrative about Dominic is eroded by domestic reality. The family is messy, warm, working-class — the opposite of the monster factory Nate constructed	NO
s06_02	chapter_06	2	Sunday dinner: Tommy's arrival, the money request, the family chaos, Renata's parting observation	Tommy's charm and desperation; Renata's controlling love; the family's practiced navigation of each other's patterns	Tommy asks for fifteen hundred, gets six hundred. The dinner is loud and overlapping and genuine. At the door, Renata says: 'You seem different. Good different.' — Nate-as-Dominic is inadvertently a kinder version, again	Tommy's gambling debts are established as an ongoing drain. Nate has spent money from Dominic's account. Renata's emotional claim on Dominic/Nate creates a recurring obligation	YES
s07_01	chapter_07	1	Nate alone in the office after hours, reading the complete Eastbridge Plaza file: financials, site plans, permits, tenant notification letters	The file itself — each document adding weight to the countdown. The notification letter signed by Dominic, addressed to Morton Lazar	Nate finds the demolition date: December 28, 2005. Five months away. He holds the notification letter — his own handwriting now, Dominic's signature — and understands the timeline in his body	The deadline transforms the novel's pressure from existential to operational. Nate has five months. The letter in his hand is both evidence of what Dominic did and a mirror for what Nate will be asked to do	YES
s08_01	chapter_08	1	Nate at Gail's diner: the turkey club, the gossip, establishing himself as an anonymous regular in the strip mall community	None in a dramatic sense — this is a scene of connection, not opposition. The only pressure is internal: Nate knows this community is doomed	Gail talks. Nate listens. He learns the strip mall ecosystem: Al the barber, Mrs. Park, Cesar. These are real people with specific lives, not line items on a tenant list	Nate's attachment to the community deepens; these are no longer abstractions but people he'll watch lose their livelihoods	NO
s08_02	chapter_08	2	Walking the strip mall: the barber, the dry cleaner, the bodega. Nate as anonymous observer of a place that exists in his memory as already destroyed	Internal: the dissonance between memory (demolished) and present (alive, functioning, full of people)	Nate sees the strip mall as it was, not as he remembers it — full, messy, alive. The turn is perceptual: this place is not a symbol of his father's destruction but a living community	The emotional stakes of the demolition escalate — this is not just Mort's store but a web of interconnected lives	NO
s08_03	chapter_08	3	First real conversation with Mort: the handshake, small talk, Mort mentioning the redevelopment and naming 'some developer named Altieri'	Nate's need to remain anonymous versus his desperate desire to connect with his father; the specific agony of hearing Mort name Dominic as the destroyer	The handshake: Nate holding his father's hand for the first time in nineteen years, wearing the face of the man Mort blames. Mort says Altieri's name. Nate absorbs it	Nate is now known to Mort as Dom — a stranger who works nearby. The connection will deepen. Mort's naming of Altieri as the enemy, to Altieri's face, is a wound that will compound	YES
s09_01	chapter_09	1	Nate pitches Victor on delaying or modifying the Eastbridge demolition, armed with research but lacking real expertise	Victor's intelligence and institutional knowledge — he knows the project better than Nate ever will, and he recognizes amateurish arguments immediately	Victor dismantles Nate's pitch point by point with gentle, devastating precision. Then shifts register: 'Are you feeling all right, Dom?' — concern as threat	Nate's internal sabotage strategy has failed publicly. Victor is now watching him. The professional margin for error has narrowed sharply	YES
s09_02	chapter_09	2	Aftermath: Ray confronting Nate about the failed pitch; Nate at home with Sarah's quiet one-word exchange	Ray's direct, worried confrontation: 'What the hell was that?' — loyalty strained by confusion. Sarah's 'Fine' answer, the silence that follows	Ray's question hangs. Nate deflects. The scene with Sarah is deliberately compressed — she asks, he answers, silence. The turn is in what isn't said	Ray's trust is eroded but not broken — a finite resource being spent. Sarah's silence is louder than questions	NO
s10_01	chapter_10	1	Marco's visit: Nate bluffs through an evening of shared memories he doesn't have with Dominic's college friend	Marco's expectation of intimacy and shared history — he references specific events, inside jokes, mutual acquaintances	Nate nods and laughs at references he can't place. He survives. Marco says 'You seem different, man. Calmer' — another person attributing the impersonation to improvement	The near-miss establishes a pattern: Nate can survive individual encounters but each one depletes a finite reserve of luck	NO
s10_02	chapter_10	2	Sarah asks about Cape Cod — the first time she catches a factual gap rather than a behavioral anomaly	Sarah's memory: specific, detailed, testing. She mentions a restaurant and a scene Dominic made about the oysters	Nate doesn't know the restaurant, the oysters, or the scene. His cover story is thin. Sarah's eyes narrow — this is a factual miss, not a mood shift	The register of Sarah's suspicion shifts from emotional (he seems different) to evidentiary (he doesn't remember things)	YES
s10_03	chapter_10	3	A client call about a past deal Nate knows nothing about; Ray in the doorway noting the gap	The client's assumption that Dominic remembers the terms of a deal he closed six months ago. Ray overhearing the stumble	Nate stammers through the call. Ray appears: 'You didn't know who that was.' Not a question. A statement	Professional exposure is imminent. Ray's observation is the closest anyone has come to confronting the impersonation directly	YES
s11_01	chapter_11	1	Nate discovers Dominic's sent emails showing that Dominic fought the Eastbridge demolition from inside and lost	The emails themselves — each one a piece of evidence that Dominic was not the villain Nate constructed. The opposition is internal: Nate's foundational story versus the documentary record	Dominic proposed alternatives, cited tenants by name (including Morton Lazar), and argued for a less destructive approach. Victor shut him down. Dominic's last email: 'I understand. I'll handle the notifications.' Nate realizes he killed a man who was trying to help	Nate's moral framework collapses. The hatred that organized his adult life, that drove the time machine, that justified murder — was aimed at the wrong man. There is no way to undo this and no story that makes it bearable	YES
s12_01	chapter_12	1	An ordinary evening that deteriorates: Sarah's accumulated frustrations surface when Nate opens the wrong drawer	Three months of anomalies — wrong drawers, flinching at his name, stopped habits, missed memories — compressed into a single confrontation. Sarah is armed with evidence Nate cannot refute	Sarah begins cataloging: the drawers, the flinching, the stopped notes, the Tuesday calls to Renata that no longer happen. Each item is precise. The turn: this is not a fight about a drawer but an indictment of everything Nate has failed to perform	Sarah's trust in the relationship is damaged. Nate's deflections ('I'm going through something') are true but functionally identical to lies	YES
s12_02	chapter_12	2	The aftermath of the fight: Sarah on the couch, Nate in the bed, Nate considering and rejecting full disclosure	Nate's desire to confess versus the certainty that the truth — time travel, consciousness transfer, murder — would sound insane and end everything	Sarah sleeps on the couch. Nate lies in the bed that isn't his and considers telling her everything. The turn: he decides he can't, not because the truth is unbelievable (though it is) but because telling her would make what he's done real in a way he's not ready to face	The decision to continue the deception is itself a new betrayal, made with full knowledge of its cost. Nate has chosen the lie over the relationship — which is a choice that will deteriorate both	NO
s13_01	chapter_13	1	Nate enters Lazar's Hardware for the first time: the sensory experience of a space he remembers from childhood, now encountered as a stranger	The collision of memory and present experience — the store smells the same, the inventory is similar, but Nate must experience it as a first-time customer. The constraint: he cannot show recognition	Nate buys a level. Mort talks about the store with pride — the specialty fasteners, the sixteen years. The turn is in Nate's hands: holding the level, remembering learning to use one at eight years old, Mort's hands over his	Nate is inside the store, connecting with his father over objects that carry childhood memory. Each moment of connection is also a moment of concealment	NO
s13_02	chapter_13	2	Mort tells the stranger about the redevelopment; Nate makes an impulsive promise to help	Mort's resigned description of the demolition — not angry, tired — and Nate's inability to reveal who he is or what he knows. The double bind: he works for the company destroying the store	Nate says: 'I work in real estate. I could look into it.' The words arrive before the thought. Mort looks at this stranger and says: 'I'd appreciate that.' Nate walks out carrying a level and a promise	The promise creates a new obligation that conflicts with Nate's position at Kassos Development. He has committed to helping his father while employed by the man destroying his father's livelihood	YES
s14_01	chapter_14	1	Nate presents a revised, better-prepared proposal to Victor for modifying the Eastbridge demolition	Victor's institutional knowledge and the depth of the commitments behind the project — investors, political connections, contracts	Victor listens more carefully than before but then explains the full machinery: committed capital, the city council rezoning, Councilman Dreher's brother-in-law, handshake agreements. The turn: Victor reveals the system is bigger than any individual decision	Nate understands the trap Dominic was in — not a villain making choices but a man inside a machine. The demolition cannot be stopped from inside Kassos Development	YES
s14_02	chapter_14	2	Victor's warning: the implicit threat to Dominic's career, and the framing of complicity as pragmatism	Victor's shift from educator to enforcer — the warmth receding, the steel underneath. 'I'm a cog, Dom. A well-paid cog. So are you.'	Victor's self-description reframes the moral landscape. He's not defending evil — he's describing a system. And the system has rules: cooperate or be replaced. The demolition proceeds either way	Nate's professional position is explicitly threatened. His last avenue for internal change is closed. Victor's honesty is more devastating than hostility would be	NO
s15_01	chapter_15	1	Tommy arrives at 11 PM with a split lip and a four-thousand-dollar gambling debt; Nate must decide how much of Dominic's resources to spend on a dead man's brother	Tommy's desperation: genuine fear underneath the charm, the habitual optimism about the next game. The financial constraint: Dominic's checking has twenty-two hundred, savings has eight hundred	Tommy asks for four thousand. Nate has three thousand total. The turn: Nate gives him everything — empties both accounts. The decision is not generous but trapped: this is what Dominic would have done, and Nate is Dominic	Nate is now broke. The financial cushion that made survival possible is gone. The brotherhood with Tommy is both inherited and genuine, which makes it costly in a way that pure obligation wouldn't be	YES
s15_02	chapter_15	2	Aftermath: Tommy's departure, Sarah's quiet solidarity	Tommy's hug — 'thanks, Dom' — genuine, heavy. Sarah in the doorway, having heard everything	Tommy leaves. Sarah pours a drink. She sits with Nate. No I told you so. The scene is quiet — two people absorbing a familiar crisis with practiced exhaustion	Sarah's response reveals the depth of this recurring pattern. Tommy's debts are an old wound in this household. The moment of solidarity between Nate and Sarah is real and earned	NO
s16_01	chapter_16	1	The final demolition meeting: timeline locked, paperwork queued. Gail reporting that Mort and Linda are packing the store	The institutional machinery in its terminal phase — no more proposals, no more arguments, just logistics. Gail's report adds embodied reality to the bureaucratic countdown	The meeting is procedural: December 28, contractor confirmed, permits finalized. At the diner, Gail says Mort and Linda are boxing up inventory, their voices flat. The turn is the collision of institutional process and human cost	The demolition is now operationally irreversible. Nate's last informational hope — that some procedural error might delay it — is gone	NO
s16_02	chapter_16	2	Nate alone with the three options: refuse, sign, or warn. Interior reckoning. He signs	Nate's own moral framework — the collision of who he wanted to be with who he actually is when the choice arrives. Every option is a form of loss	Nate thinks about Dominic making this choice. He understands why. He signs the paperwork — not with anguish but with the flat compliance of a man doing what the job requires. The turn: he has become Dominic in the way that matters most	Nate has chosen complicity. The signature is both practical (keeps job, keeps life) and moral (participates in destruction). The cost is his last claim to being different from the man he killed	YES
s17_01	chapter_17	1	The morning of the demolition: the street, the crowd, the former tenants gathering to watch	The physical reality of demolition — machines, dust, cold air. The crowd's grief and anger, which Nate must witness while carrying a signature that authorized it	The crowd gathers: Gail, Al, Mrs. Park, Cesar. They stand in the cold. The turn is communal — these are the people Nate has come to know, and they are losing their livelihoods while he watches in the body of the man who signed the papers	The community Nate joined as an anonymous regular is destroyed. The social bonds forged over lunch counters and strip mall sidewalks are severed	NO
s17_02	chapter_17	2	Mort and Linda arrive. The demolition proceeds. Nate watches from across the street	Mort's composure — he watches without crying, jaw set, the specific discipline of a man refusing to break in public. Linda cries. Nate's concealment: he is Dominic's face, twenty yards away	The wrecking crew works. The walls come down. Gail leaves when her sign falls. Mort watches the whole thing. The turn is in what doesn't happen: no confrontation, no catharsis, no heroic intervention. Just machines eating a building	Nate witnesses his family's destruction from the perpetrator's position. The machine screw in the rubble — a left-hand thread, Mort's specialty stock — becomes a physical token of what's lost	YES
s17_03	chapter_17	3	Aftermath: the empty lot, the silence, the drive home, Sarah's question	The void where the strip mall was. The drive home. Sarah's ordinary question about his day	Nate drives home through streets that feel different now. Sarah is making dinner. She asks how his day was. He says 'Fine.' The turn is in the gap between the word and its meaning — the widest gap in the novel	The emotional cost is deferred. Nate has absorbed the demolition without processing it. The compression into 'Fine' is a delayed detonation	NO
s18_01	chapter_18	1	Weeks passing: the new development, Nate and Sarah's settling, the community adapting. Nate visiting Mort's garage regularly, noticing the signs of decline	Time and Mort's deterioration — quieter, slower, Linda's watchful fear. Nate can see what's coming because he's lived through it once before	The new development rises on the empty lot. Nate and Sarah find a rhythm that isn't Dominic's relationship but isn't nothing. The turn: Nate notices Mort's hands shaking — not from cold, from something inside — and recognizes the early signs of the depression that will, in the original timeline, kill him	Nate is watching his father approach the edge, knowing what lies beyond it, unable to name what he knows or explain how he knows it	NO
s18_02	chapter_18	2	Final scene: Nate driving to the garage, looking at Dominic's hands, walking in. Mort's greeting. The finishing nails. The ending	Nate's knowledge of what's coming versus his inability to fix it through anything other than presence — showing up, buying things, maintaining connection	Nate parks, looks at Dominic's hands — scar, softened calluses, the hands that signed the order and hold Sarah at night. He walks in. The bell chimes. Mort looks up: 'Hey, Dom. What do you need today?' Nate picks up finishing nails. 'Just these.' The novel ends mid-act: not saving, not confessing, just present	The ending's cost is its openness: the reader knows what happened to Mort in the original timeline, and the novel refuses to confirm whether Nate's presence changes anything. The finishing nails are small and insufficient and ongoing — which is the only kind of help available	YES
