scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_1402	chapter_14	2	Rescue a family from a collapsing Margins settlement	Structural collapse from old Shaping-mining damage; the need for precision at depleted levels	Vel directs, Kem executes: 6 levels of surgical spending (31 to 25); a bystander asks if they're partners, neither answers	Dark comedy of precision teamwork in emotional silence; Kem's flash of comprehension — briefly understanding why someone would choose never to feel this	YES
scene_1403	chapter_14	3	Decide whether to continue the journey	Kem's depletion, exhaustion, and broken trust; the temptation of stopping	Kem decides to continue not for survival or information but because he started spending for others and that person doesn't stop; a child asks about his signet and he's ashamed	Kem's non-transactional choice; Vel checks route journal, Kem notices the careful way she handles it	NO
scene_1501	chapter_15	1	Arrive alone in the Margins; encounter the defector with Stillness damage	Sable's isolation; the shock of portable Stillness	Sable finds a former Hoarded defector carrying Stillness — speech slowing, eyes drifting, the condition followed him out of the Vault	Present-tense Stillness on stage; Sable recognizes the condition from Council members	NO
scene_1502	chapter_15	2	Confront all three characters' changed motivations in a Margins farmhouse	Competing needs: Sable's institutional crisis, Kem's broken trust, Vel's urgency; the fractured alliance	Kem tells Sable about Stillness; Sable recognizes it; dark comedy of bureaucratic speech patterns meeting raw reality; Sable cannot return Kem to the system	Sable's pursuit ends; the conversation reframes what the Hoarded system costs	YES
scene_1503	chapter_15	3	Deliver the Red Reserve warning and reveal the permanent Scour posting; choose a direction	The consequences of Sable's choice; the scope of the Hoarded's suppression	Sable reveals the Reserve's permanent Scour garrison; heads south, not back — driven by the question of what zero means	The Hoarded revealed as active suppressors; Sable's southward trajectory seeds her Scour arrival	NO
scene_1601	chapter_16	1	Say goodbye to Dren in a full departure scene	Dren's arm, his depleted levels, his daughter waiting; the cost of this journey from outside	Dren says what the journey looks like from outside: two people burning toward nothing; his daughter is his zero	The group shrinks to two; Dren's departure exposes the asymmetry of Vel and Kem's quest	YES
scene_1602	chapter_16	2	Demand and receive the truth about Vel's motivation	Vel's grief; her resistance to vulnerability; the Margins' moral weight	Vel tells the Maren story in pieces — love, co-spending, the threshold, the loss; acknowledges the moral asymmetry of her quest	The emotional core lands; Vel says the thing she couldn't before — recognition, not just backstory	YES
scene_1603	chapter_16	3	Choose whether to continue after the truth	The distance between understanding and forgiveness	Kem chooses to continue — not through forgiveness but through understanding; the distinction matters	The repair is incomplete but sufficient; they resume as something other than what they were	NO
scene_1701	chapter_17	1	Approach the Scour and encounter the permanent Reserve garrison	Four Reserve operatives including a five-year commander who knows the threshold; terrain advantage	The commander confronts them with the late complication: the threshold has degraded; a two-person cascade may not generate enough energy	The plan is undermined; eight years of Vel's calculations may be wrong	NO
scene_1702	chapter_17	2	Navigate the collapsed mining tunnel to reach the basin floor	Structural danger; depleted abilities; Vel at 16, Kem at 18	Kem spends 6 levels (light, reinforcement, defensive); Vel spends 6 (Perception, navigation, evasion); they reach the basin floor further depleted	Vel at 8, Kem at 12; dark comedy of fighting with levels a Hoarded lord spends on breakfast	NO
scene_1703	chapter_17	3	Reach the basin floor; Sable closes the distance	The Reserve detects them; open ground; Sable's incremental decisions behind them	They emerge and are spotted; the commander calls out that it won't work; intercut: Sable at 236, three hours behind, making her choice	The final confrontation is unavoidable; Sable's approach gives the degraded-threshold problem a potential solution the protagonists don't know about	YES
scene_1801	chapter_18	1	Face the Red Reserve in direct combat	Four trained spenders including the commander who targets the cascade specifically; 250+ levels each	Unlike earlier fights, these agents are precise, skilled, and understand what the protagonists are trying to do	The power differential is staggering; the commander fights to prevent the threshold from opening, not just to stop them	NO
scene_1802	chapter_18	2	Fight at near-zero using experience over stats; activate the cascade	Trained agents with overwhelming power; the degraded threshold	Vel's planned combinations; Kem's three critical spends (defensive burst 5, disarm 2, push 3); Vel reaches zero; the threshold opens — barely, flickering, degraded	The cascade activates but the degraded threshold can't sustain a two-person crossing; Kem at 2 with the threshold destabilizing	YES
scene_1803	chapter_18	3	Cross the threshold with Sable's essential contribution	The destabilizing threshold; the Reserve recovering; Kem's final two levels	Sable arrives and burns 7 levels — the third contributor the degraded site requires; the threshold steadies; Kem crosses	Both protagonists cross; Sable remains at 229; the threshold closes	YES
scene_1901	chapter_19	1	Wake in the sub-Ledger; experience a world without the Ledger	Disorientation; the physical silence where the Ledger's hum was; the strangeness of stat-less existence	The sub-Ledger is real and specific: obsidian-edge surgery, hand-quarried architecture, governance tensions between voluntary and involuntary zeros	Kem encounters a civilization that operates entirely without power; the Ledger's silence is the loudest quiet he's ever heard	NO
scene_1902	chapter_19	2	Find Vel and witness the reunion with Maren; walk the sub-Ledger	The complexity of an eight-year reunion; the imperfection of arriving	Vel found Maren; the reunion is not a fairy tale — eight years apart, Maren has built a life; but they are both there; Kem sets his signet on a windowsill	Personal quests resolve imperfectly and honestly; Kem's signet journey ends	NO
scene_1903	chapter_19	3	Intercut: Sable at the threshold's edge choosing what to report	The institution she served; the truth of what she witnessed; the Reserve agents behind her	Sable files a false report — 'Level-zero termination, no threshold event observed' — protecting the sub-Ledger with a lie	The sub-Ledger's protection is a lie that won't hold forever; the saga question opens	YES
