scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_13_01	chapter_13	1	Appear at Gideon's regatta launch without actually giving him what he wants	Gideon has bought Junie's fuel notes and can shut her kitchen down if Silas refuses	With the speaking horn in hand and no clean way out Silas publicly christens the moss Celadon Crown	The official name catches and Inez walks away from him	YES
scene_14_01	chapter_14	1	Outrun the immediate consequences of the regatta	The new name spreads through songs, posters, schools, and household chatter	Lamp beds in poor districts shift to pale gold, pretty but less useful	Daily life becomes harder and more expensive for the people already squeezed	YES
scene_14_02	chapter_14	2	Save either his shop or Junie's margins from the fallout	Landlord pressure, moss overgrowth, and branded fuel prices close every escape route	Silas loses the shop while Junie buys expensive branded fuel just to stay open	He is stripped of livelihood and forced to face material ruin	YES
scene_15_01	chapter_15	1	Make himself useful without asking anyone to forgive him	Ward crews do not want speeches or cleverness from him	Junie assigns him to cleanup labor where only stamina matters	Silas enters a form of work that gives him no prestige	NO
scene_15_02	chapter_15	2	Endure uncredited labor long enough to learn from it	Heat, stink, and more experienced workers expose how little he knows	He hears multiple precise names for the same moss tied to different tasks	Plural naming becomes functionally legible to him from the inside	YES
scene_15_03	chapter_15	3	Decide whether he still has any rightful role in the fight	The temptation to reclaim genius and centrality keeps surfacing	He conceives the chorus board as a surface for other people's names, not his signature	His sense of self shifts from author to facilitator	NO
scene_16_01	chapter_16	1	Build enough chorus boards to matter before Gideon's final blessing	Time, money, and trust are all short	Damaris contributes spoiled newsprint and paste because chaos can still be useful	The coalition gains the materials it needs without respectability	NO
scene_16_02	chapter_16	2	Get the boards distributed across the city before they are torn down	Gideon's runners mock the tactic and rip down early placements	Otis and other children move the boards faster than adults can suppress them	The plan starts propagating through the same channels Gideon relies on	NO
scene_16_03	chapter_16	3	Interrupt the public script without making Silas the hero again	Gideon's stagecraft and Silas's old appetite for the microphone both threaten the tactic	Inez takes the first board and gives the first public name tied to use rather than fashion	The confrontation shifts away from Silas-centered charisma	YES
scene_16_04	chapter_16	4	Keep plurality alive long enough for the moss to answer	Crowd confusion and Gideon's last push for a single chant could still collapse the moment	Names rise from multiple wards and the bridge moss holds bands and islands of different color	Exclusive branding visibly fails and public naming power redistributes	YES
scene_17_01	chapter_17	1	End Gideon's claim over his work without sliding back into vanity	Gideon offers restored fame, royalties, and elegant rehabilitation	Silas burns the contract and gives Damaris the papers showing how names were stripped for sale	He forfeits proprietary success and widens the fallout beyond himself	YES
scene_17_02	chapter_17	2	Ask Inez for a future that is not built on performance	Inez refuses absolution and insists on terms measured in work and shared credit	They agree to a conditional partnership in life and signage rather than a grand romantic reset	The romance resumes on honest, adult terms	YES
scene_18_01	chapter_18	1	Live inside the new plural city without pretending it is solved	Profiteers remain, arguments continue, and no single system has replaced the old one	On an autumn ferry run a fresh ridiculous name from Otis starts another small color shift	Silas and Inez accept ongoing communal instability as the right price of shared life	YES
