scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s05_01	chapter_05	1	Library research deepens — Hermione and Draco working together, intellectual sparring, the pleasure of collaboration	Their caution with each other; the residual formality that keeps breaking under the pressure of genuine engagement	They find a rhythm — not warmth but the specific pleasure of two rigorous minds matched. He catches errors she misses; she finds connections he cannot see	The intellectual intimacy is its own kind of proximity; they are enjoying each other and neither is ready to name it	NO
s05_02	chapter_05	2	Hermione feels the Mark resonance at distance for the first time — his proximity, his pain, without touching him	The resonance is invasive, uninvited; she does not understand the mechanism; it blurs the boundary between her body and his	She rationalizes it as diagnostic residue and decides not to tell him	She is now carrying information about their connection that she is actively concealing	YES
s05_03	chapter_05	3	Scene with Harry outside the Manor — friendship, warmth, the ordinary world	Harry's concern, her need to appear fine, the scar she adjusts twice without thinking	Harry asks about sleep; she lies. The friendship is real but she is editing herself for him	She is increasingly isolated by what she knows and what she is hiding — from Draco, from Harry, from herself	NO
s06_01	chapter_06	1	Mark examination with deeper probing — the clinical frame under sustained pressure	His pulse under her fingers; the Mark quieting specifically under her touch; the intimacy they are both pretending is professional	The Mark's responsiveness to her is now undeniable — the dark magic recognizes her in a way that exceeds diagnostic explanation	The professional frame is a fiction they are maintaining by mutual agreement; the body knows what they will not say	YES
s06_02	chapter_06	2	Discovery of the gated archive — a room that holds only when both are present	The room destabilizes when one leaves; access is conditional on proximity; they test this empirically	The house is gating critical research behind their togetherness — treating their connection as a key	They cannot access what they need independently; the Manor is forcing collaboration and proximity as the price of knowledge	NO
s07_01	chapter_07	1	Narcissa and Hermione alone — the careful conversation about the Manor's history and nature	Narcissa's strategic partial truth; her refusal to be fully transparent; Hermione's insistence on directness meeting Narcissa's obliqueness	Narcissa reveals enough to unsettle — the house was built to sustain a line and takes this mandate seriously — without naming the mechanism	Hermione knows the house has precedent for this behavior, making the current situation less anomalous and more frightening	YES
s07_02	chapter_07	2	Research progress — magical decay connected to war damage to ancient anchoring infrastructure	The texts are dense and archaic; the infrastructure they describe was built by Malfoys centuries ago; institutional knowledge was lost	The decay has a cause: war damage to foundational magic. The Malfoys are uniquely positioned to understand it because they helped build it	The research justification for her presence deepens — this is not optional work but critical to magical survival	NO
s07_03	chapter_07	3	The Manor at night — Hermione alone, feeling the house settle and the Mark resonance telling her where Draco is	The invasive intimacy of knowing his location and wakefulness without consent or contact	She lies in the house that knows her and feels the boy two floors up who does not know she feels him	The connection is deepening beyond what she can attribute to professional artifact; she is running out of rationalizations	NO
s08_01	chapter_08	1	Mark examination goes deeper — the curse memory floods, Draco relives taking the Mark at sixteen, Hermione feels it through the resonance	The memory is violent, involuntary, devastating — neither chose this exposure; the Mark decided	Through the resonance, Hermione feels the fear, pain, and age of the boy who took the Mark. Draco is exposed in the worst possible way	The clinical frame is permanently broken; she has been inside his worst moment; he cannot take that back	YES
s08_02	chapter_08	2	Aftermath — the library, the silence, the inability to discuss what happened directly	The rawness of what just occurred; neither has language for it; the old defenses feel inadequate	The silence between them changes — not careful distance but the quiet of shared pain. They sit together and it is enough	Something irrevocable has occurred in the space between examiner and subject; they are no longer those things to each other	NO
s09_01	chapter_09	1	Hermione's guard lowering — small domestic moment, unguarded interiority, the beginning of safety in the Manor	Her own resistance to feeling safe here; the awareness that safety in this house is a contradiction she cannot resolve	She catches herself thinking about the shape of his hands during a meal. She is startled by her own wanting	Her defenses are at their lowest point since arriving — she is feeling at home in the place where she was tortured	NO
s09_02	chapter_09	2	The drawing room appears — she turns a corner and the room is there	The room itself: the chandelier, the marble, the cold. Trauma preserved in merciless sensory detail. Her body will not move	The Manor has opened this room at the moment of maximum vulnerability — whether by design, by condition, or by something else	She is inside her worst memory, physically, and the house either orchestrated this or let it happen	YES
s09_03	chapter_09	3	Draco finds her; the reckoning — what each remembers, the unfair and inadequate things said, leaving separately	Their shared history at its worst; neither can handle this cleanly; honesty and cruelty are indistinguishable in this room	They tell each other what they remember and it is ugly and real. She says unfair things. He says inadequate things. They leave separately	The war is on the table between them. The drawing room cannot be pretended away. Civil distance is no longer available to either of them	NO
s10_01	chapter_10	1	Post-drawing-room gentleness — the days after, careful and not cold, a different register	The residual rawness; neither knows how to be after what happened; the old modes do not fit	They default into something new: gentler, more honest, as if the confrontation burned off a layer of performance	A third register between them emerges — not professional, not traumatic, but domestic and quiet	NO
s10_02	chapter_10	2	Library domesticity — meals together, books on chairs, tea made right, Draco cataloguing her expressions	His own resistance to what he is feeling; the habit of not-wanting that has organized his post-war life	She laughs and he realizes he has been watching her for days. She sleeps in the library and he stays	He is allowing himself to want something, which for him is the most dangerous possible development	NO
s10_03	chapter_10	3	Theo Nott visits — Draco with a friend, different register, the wit sharper	Theo's pragmatism clashing with Draco's guarded optimism; Theo sees the situation immediately	Theo says almost nothing about Hermione except one honest line alone with Draco afterward	Draco is seen by someone who knows him — the situation is real enough to be observed by an outsider	YES
s11_01	chapter_11	1	Mark resonance now invasive — mutual peripheral sensation during examination, Hermione flinches at the vulnerability	The connection has outgrown what either can control; during examination their awareness leaks into each other	She flinches away from the mutual sensation. The resonance is no longer one-directional — he can feel her too	The bond has escalated beyond passive awareness into something that violates the boundary of individual experience	YES
s11_02	chapter_11	2	Hermione finds the bonding texts — the Manor as bonding artifact, the resonance as designed amplification	The texts are unambiguous; the mechanism matches their experience exactly; her feelings are now epistemically suspect	She does not tell Draco. She tells herself she needs to verify. She knows this is a lie. She continues proximity while concealing	The information asymmetry begins — every subsequent moment of connection occurs under knowledge she is withholding	NO
s12_01	chapter_12	1	Draco confused by Hermione's withdrawal — he interprets retreat as rejection, retreats himself, the Manor goes cold	Her briskness, his self-blame, the corridors lengthening between them, the archive refusing to open	He cannot understand the change and defaults to his oldest interpretation: he has been found wanting	The mutual withdrawal feeds the Manor's coldness, which feeds the withdrawal — a degenerating loop	NO
s12_02	chapter_12	2	The scar reveal — glamour flickers during examination, he sees MUDBLOOD carved in her arm, he touches it, she flinches, his hand stays	The scar's exposure after chapters of concealment; her vulnerability; his complicity in the event that created it	The most intimate scene so far: no kiss, no grand gesture. He traces the letters. The silence. His honesty. Her devastating question	The power dynamic shifts permanently — she is no longer the strong one helping the damaged one. They are both marked by the same house	YES
s13_01	chapter_13	1	Ron appears — meeting in London, the specific texture of their post-divorce relationship	The ways they know each other too well; his worry that looks like concern but borders on the pain of watching her return to what hurt her	He says something careful about the Manor. She does not know if he means the house or the heir	The outside world has opinions about what she is doing; the people who love her are worried	NO
s13_02	chapter_13	2	The magical decay is now public crisis — Floo failures, healing rationed, accidental magic in children	The institutional scale of the failure; the research she has not finished because she left the Manor	The crisis has outgrown what she can solve alone or from outside the Manor; the work is urgent	The research is not optional; returning to the Manor becomes professionally necessary as well as personally desired	YES
s13_03	chapter_13	3	She returns to the Manor and the house opens with warmth	The ease of the welcome; the house treating her return as homecoming; her awareness that she is being seduced by architecture	The Manor opens for her like recognition, and the comfort of that response is more disturbing than the house's hostility ever was	She is choosing this. The house wants her back and she wants to be wanted back and she cannot separate the two	NO
s14_01	chapter_14	1	Deeper archive opens — texts on original anchoring construction, decodable only through collaborative expertise	The texts require both his family knowledge and her theoretical training; neither can read them alone	Working together, they decode material no one has read in centuries — the intellectual partnership at its height	The work confirms their indispensability to each other; the collaboration is also the intimacy	NO
s14_02	chapter_14	2	The Manor at its most seductive — warm, golden, stable; Draco stops pretending he is not watching her	His resistance, now nearly gone; the house creating conditions where togetherness feels effortless	He lets himself want this — not just her but the whole of it: the work, the house, the life where someone is here	He has dropped his last defense; if this fails, there is no position to fall back to	YES
s15_01	chapter_15	1	Building to the kiss — library at night, tired, close over a text, the distance collapsing	Their caution, the doubt about the Manor, the fear that the first move will break what they have built	He says something dry about a translation. She looks at him. The distance is simply gone. Or she closes it. Or he does	They are touching each other with intent for the first time; the terror and the want are the same thing	YES
s15_02	chapter_15	2	The first kiss and its aftermath — specific, embodied, not a fade-to-black; the doubt present in her body during and after	The Manor's possible influence; the resonance between them amplified; her inability to separate real desire from engineered response	The kiss is real and desperate and she cannot verify that it is hers. Afterward, alone, the Manor is the warmest it has been and she cannot trust the warmth	The physical threshold is crossed but the doubt is worse, not better — desire and suspicion coexist in every nerve	NO
s16_01	chapter_16	1	Draco in the archive alone — the room holds briefly, unstable; he finds the bonding texts	The texts are unambiguous; the mechanism matches; the dates of her withdrawal align with when she must have found them	He realizes she has known for weeks — the withdrawal, the return, the kiss all occurred under knowledge she concealed	Every moment of their connection is retroactively contaminated by the secret she kept about it	NO
s16_02	chapter_16	2	The confrontation — specific, brutal, about the information asymmetry not the bond itself	Her defense is real but insufficient; his anger is about trust and agency, not about the bond; neither can hear the other	She stayed. She kissed him. She treated their connection as something to study before sharing. His worst fear confirmed: even this was done to him	Their defenses are both fully deployed and both devastating — his isolation, her rationalization	YES
s16_03	chapter_16	3	She leaves the Manor	The departure; the house responding — corridors contracting, temperature dropping, the architecture grieving or withdrawing	She walks out. The house goes cold behind her	The relationship is broken. The research is unfinished. The Manor is inert. All three losses are concrete	NO
s17_01	chapter_17	1	Hermione in her flat — ordinary silence, no shifting walls, no resonance, the gutted absence of the Manor	The flatness of her ordinary life; the Mark resonance degraded by distance but not gone — she can feel him hurting	She is alone in a way that the Manor made her forget she was. The ordinary walls do not respond to her	The separation renders the Manor's influence legible by contrast — its absence is its own kind of evidence	NO
s17_02	chapter_17	2	The magical decay accelerates — Floo down for hours, institutional crisis, the research undone	The crisis does not pause for their personal rupture; the work is urgent and she is the person most capable of finishing it	The world needs what she and Draco were doing together, regardless of what it cost them personally	Professional necessity and personal need are converging toward the same demand: return	YES
s17_03	chapter_17	3	Harry says the hard true thing; she begins to understand what she actually did and why	Harry's honesty; her resistance to seeing her concealment clearly; the gap between her rationalization and her actual fear	She was not protecting him by withholding — she was protecting herself from having to decide before she was ready	The self-narrative cracks; she can see her own agency in the rupture, which is the precondition for choosing differently	NO
s18_01	chapter_18	1	Draco alone in the cold Manor — the house inert, the Mark at its worst, corridors sealed	The Manor without the bond; his isolation now worse than before she came because he knows what it felt like to not be alone	The house is punishing him or grieving or simply inert without the resonance to animate it — he cannot tell which	He is where he started but worse, because now he knows what he is missing	NO
s18_02	chapter_18	2	Narcissa comes — the revelation about the Manor's bonding magic: it cannot fabricate, only amplify	Narcissa's own history with the house — Lucius never resonated like this; her revelation is also her grief	The doubt is reframed: not is this real but how much of this is ours. Narcissa tells him Lucius never resonated with the house the way he does with Hermione	The question changes shape. Fabrication vs amplification is a different problem than real vs false — and the second problem is survivable	YES
s18_03	chapter_18	3	The return — she comes back or he goes to her; the drawing room entered together; the first-name shift; hopeful, unresolved ending	The doubt persists; the damage is real; the research is unfinished; nothing is clean	They choose each other despite the unresolved doubt. The drawing room is entered by mutual choice. The first names land quietly	Book 1 closes: the architecture is involuntary but the choice to inhabit it is not. The magic is still dying, the bond is still uncertain, they are still choosing	NO
