scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_05_01	chapter_05	1	Find private space with Thea before the house swallows them both	Dust, thin walls, and Dell's presence make secrecy feel cramped rather than romantic	Thea reveals the Lincoln interview before Cora can pretend the night is outside time	Cora is forced to answer desire with an actual request instead of silent need	NO
scene_05_02	chapter_05	2	Use intimacy to tell the truth about what each woman wants	Cora wants Thea to stay; Thea refuses to be only a hidden solace	Sex sharpens rather than postpones the argument, and Cora asks Thea to remain through harvest without promising open commitment	Both women get what they want physically but leave the bed with higher relational stakes	YES
scene_05_03	chapter_05	3	Wash and return to ordinary life as if nothing has changed	Shame and desire cling to the room as tangibly as dust	Breath on the washbasin throws back a fleeting image of their bodies together	Their private life is now vulnerable to the same memory force exposing the town's past	NO
scene_06_01	chapter_06	1	Reach the old basin site without alerting Cora or losing the map to wind	Dell is guilty about sneaking out and the land has been reshaped by years of plowing	Hester and Dell match Otto's notes to subtle changes in grade and grass color	Dell starts trusting the land's evidence over family legend	NO
scene_06_02	chapter_06	2	Confirm that Saint's Basin was actually diverted and not merely dried up	Time, erosion, and Dell's hope that Ezra stayed clean all work against certainty	A spade turns up drainage tile and damp black soil below the powder crust	Dell gains material proof at the cost of a harsher view of his father's world	YES
scene_07_01	chapter_07	1	Endure Walter Knapp's visit without being talked into surrendering the farm	Knapp is polite, August is controlling, and every room feels like an inventory of failure	Knapp frames relocation as mercy, which enrages Cora more than open threat would	Cora feels how language can steal a farm before paper does	NO
scene_07_02	chapter_07	2	Refuse the resettlement signature without losing all leverage	August wants a public display of compliance and knows Cora has little cash or credit	Cora refuses to sign, and August responds by setting a ten-day auction window	Stubbornness becomes expensive; waiting is no longer neutral	YES
scene_07_03	chapter_07	3	Recover some private footing after the meeting	Humiliation follows Cora home and Thea can offer comfort only in guarded ways	Thea tries to steady Cora, but Cora turns the pressure into resolve to fight August directly	Cora chooses confrontation over collapse, raising the next chapter's heat	NO
scene_08_01	chapter_08	1	Give the remaining children one last real school day	The room is haunted by closure, and everybody knows it	The lesson slips into humor and song, briefly restoring ordinary embarrassment and pleasure	Morrow's people remember they are not only victims or symbols	NO
scene_08_02	chapter_08	2	Decide whether to leave for Lincoln or remain in a town that may already be finished	Thea sees how little future the school has and how much of herself she has given Cora	A dust-memory on the blackboard shows Ezra dancing foolishly at a box social, making him impossible to hold as pure martyr or pure fool	Thea tears up the interview timetable and commits to staying through the basin fight	YES
scene_09_01	chapter_09	1	Get August alone with the records and force him off procedural script	August's office, the bank staff, and Cora's own fury all threaten to derail the confrontation	August admits there was a deed but insists Ezra signed willingly	Cora gains enough to know she is close to the truth and too angry to leave	NO
scene_09_02	chapter_09	2	Prove that August altered the bargain after Ezra signed	August can still hide behind missing pages and legal phrasing	Cora corners him into admitting the date was changed after the fact	The fraud turns from suspicion into a specific betrayal	YES
scene_09_03	chapter_09	3	Leave the bank without letting August define the story	Dell is outside hearing fragments and drawing his own conclusions	Cora sees Dell in the hall and realizes the lie about Ezra is no longer containable inside adulthood	Dell is pulled into the truth before Cora has decided how to tell it	NO
scene_10_01	chapter_10	1	Assemble labor and tools for the basin dig before fear scatters people	Most of Morrow thinks the effort is foolish, dangerous, or too late	Hester's direct appeals pull in a handful of helpers who miss feeling useful	A small public faction forms around memory and action rather than obedience	NO
scene_10_02	chapter_10	2	Hold the plan together under August's threat and Hester's failing lungs	August warns of trespass and liability, while Hester nearly coughs blood from strain	Thea steps in visibly on Hester's side, making the dig socially harder to dismiss	The coalition gains legitimacy but also becomes easier to target	YES
scene_11_01	chapter_11	1	Cut through the packed ground and reach whatever remains of Saint's Basin	The earth is unstable, tempers are short, and August arrives to stop the work	Wet soil finally pushes up through the trench, proving the basin still holds memory and moisture	Hope enters the scene, which makes the coming injury more costly	NO
scene_11_02	chapter_11	2	Keep the dig from becoming chaos once memory starts surfacing	Old grievances ignite, tools flash with images, and the trench walls begin to slough	Dell sees a smaller boy slip and lunges after him as the wall collapses	Dell trades proof and heroics for a broken arm and battered ribs	YES
scene_11_03	chapter_11	3	Get Dell out alive and decide what the seep now means	The crowd is split between miracle, danger, and blame	Cora and Thea move around Dell with an intimacy hard to disguise while Hester orders the site secured	Private bonds become legible under public pressure, increasing future social risk	NO
scene_12_01	chapter_12	1	Bring Dell's fever down and keep the household functioning	His pain, shame, and dependence make him sharp-tongued and difficult to soothe	Cora discovers how much care now requires stillness rather than labor alone	She starts choosing her son over the farm in practice before she can say it aloud	NO
scene_12_02	chapter_12	2	Decide whether the basin is worth further cost	August posts the site closed, Hester demands persistence, and Thea argues for leaving	Cora refuses another immediate fight and says Dell comes first	The possibility of departure becomes real, and Hester feels partially abandoned	YES
scene_13_01	chapter_13	1	Close the schoolhouse with as much dignity as possible	The building is being stripped down to salvage value and Thea is alone with too much thought	A hollowed geography book falls open with Otto's map copy inside	Thea realizes Ezra planned to hide a version of the truth in a place she would eventually touch	NO
scene_13_02	chapter_13	2	Read Ezra's unsent letter and decide what kind of burden it is	The letter will damage Cora's grief and Dell's inheritance of his father	Ezra admits he approved the basin diversion hoping to buy one more season and then lost control of what August did with the deed	Thea gains the story's most destabilizing document and no clean way to use it	YES
scene_13_03	chapter_13	3	Choose whether to tell Cora immediately or hold the knowledge longer	The school is closing around her, and any delay risks becoming another lie	Thea carries the letter out instead of burning it or putting it back	She takes moral agency and the isolation that comes with it	NO
scene_14_01	chapter_14	1	Force Cora to confront Ezra's letter before rumor or delay distorts it	Cora is exhausted, Dell is nearby, and grief makes paper feel like sacrilege	Thea shows the letter and Cora reads enough to understand the scale of Ezra's complicity	Tenderness is replaced by triage and accusation	NO
scene_14_02	chapter_14	2	Decide whether truth or protection will govern the household now	Cora wants the letter burned, Thea refuses, and Dell overhears the emotional wreckage	Thea leaves for Hester's bakery rather than stay where love is only useful if silent	Cora loses her nearest ally at the exact moment she most needs one	YES
scene_15_01	chapter_15	1	See what Saint's Basin still throws back when August goes there alone	Night, shame, and the basin's history strip August of public posture	The water and mud flare with memories of Otto being overruled and Ezra being denied mercy	August can no longer tell himself he only inherited a problem	NO
scene_15_02	chapter_15	2	Learn whether institutional rescue for Morrow is still possible	Walter Knapp arrives with final papers and no appetite for local mythmaking	Knapp makes clear that Morrow's death as a settlement is already mostly decided	August loses the fantasy that perfect paperwork will save either town or reputation	NO
scene_15_03	chapter_15	3	Choose the least dishonest action still available to him	Confession will expose him, silence will leave Cora crushed, and the auction clock cannot be stopped	August hands over the true ledger page and waives Cora's post-foreclosure deficiency while keeping the sale in place	He buys no absolution, only a narrower form of damage	YES
scene_16_01	chapter_16	1	Endure the opening of the auction without breaking in public	Neighbors, bidders, and Dell's watchfulness turn every object into evidence of failure	Cora recognizes silence will let the town keep a lie she can no longer survive	Public shame becomes the price of speaking instead of merely being spoken over	NO
scene_16_02	chapter_16	2	Let the truth about Ezra and the basin be heard before the farm is dispersed	The crowd wants efficiency, August wants containment, and Thea's presence is its own provocation	At Cora's request, Thea reads Ezra's letter while Hester names the basin's history and dust flares across the room	Cora loses the farm but reclaims authorship of what its ruin means	YES
scene_17_01	chapter_17	1	Share a meal that is not strategy and see whether ordinary conversation is still possible	Everyone is wrecked, and Hester is visibly failing even as she cooks	The table slowly widens from logistics to jokes, recipes, songs, and the smell of other states	The group remembers forms of intimacy not organized by emergency	NO
scene_17_02	chapter_17	2	Decide what the surviving trio can promise each other without lying	Nobody can offer certainty, and recent betrayal still sits in the room	Hester gives them Otto's seed and the sealed jars while Cora and Thea agree to leave together as far as Lincoln	Trust is rebuilt on limited, honest terms instead of fantasy	YES
scene_18_01	chapter_18	1	Bury Hester with the dignity she gave everyone else	Hester dies before dawn, leaving grief to be handled alongside departure plans	The burial beside Otto makes the town feel final rather than merely threatened	The living inherit memory work Hester had been doing for them	NO
scene_18_02	chapter_18	2	Mark Saint's Basin one last time before leaving Morrow	Parting from the land risks collapsing into sentimentality or numbness	The final jar shows winter water, geese, and human abundance rather than another accusation	Memory widens from guilt to lost plenitude, changing the book's final emotional key	YES
scene_18_03	chapter_18	3	Leave town without looking away from what it was and what it cost	Uncertainty about Lincoln, Dell's unresolved grief, and the pull of the farm all threaten paralysis	Cora, Dell, and Thea depart Morrow by afternoon after scattering buffalo-grass seed at the basin	Departure becomes an act of witness rather than erasure	NO
