scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_07_01	chapter_07	1	Confirm whether the manuscript's larger claims are materially true	Tallow's taboo, the pain of the route, and the possibility of finding nothing	The East Undercroft reveals the anchor stone and the star-table of the Meridian ward system	The cosmic threat becomes factual, and the school war shrinks in Owen's hierarchy of concern	YES
scene_08_01	chapter_08	1	Rest in a room that is not being used for planning or punishment	Absence at the tables, bad news in the air, and Owen's divided attention	The kitchen meal briefly restores ordinary rhythm and tenderness	The contrast makes later emotional failure sharper	NO
scene_08_02	chapter_08	2	Answer Martha's fear in a way that keeps the friendship human	Owen's inability to speak at the scale of present danger and his growing abstraction	He responds with distance instead of companionship	Martha understands that he is becoming harder to reach even when he is standing beside her	YES
scene_09_01	chapter_09	1	Join the corridor sabotage without revealing his real motive	The DA needs commitment, not half-attention, and Owen wants the route for himself	Martha interprets his agreement as proof he is finally showing up	His private agenda is now tied to a group operation that can be harmed by his secrecy	NO
scene_09_02	chapter_09	2	Plant the diversion and slip toward the undercroft access	Patrol timing, jittery students, and a corridor full of competing objectives	Owen uses a threshold amendment to help himself, but it catches every wrong opening	The plan becomes unstable before anyone knows why	NO
scene_09_03	chapter_09	3	Stop the sabotage from becoming total farce	Armor suits, toilets, doors, and panicked students all behaving by the amended condition	The corridor erupts into comic, dangerous misalignment	Younger students are exposed and the operation is no longer recoverable	NO
scene_09_04	chapter_09	4	Take responsibility or preserve the secret	Amycus's retaliation, Martha's arrest, and Owen's fear of losing the work	Owen stays silent while Martha is taken for punishment	The resistance stops reading him as merely useless and starts reading him as unsafe	YES
scene_10_01	chapter_10	1	Decode the manuscript far enough to understand the full ward problem	Prue's mistrust, exhaustion, and text that only stabilizes under exact handling	Together they map four failing anchors and Prue realizes he may refuse to use future power locally	Owen gains method and loses moral cover with the only person still close to him	YES
scene_11_01	chapter_11	1	Reach Snape's office without panicking	Castle surveillance, rumor, and Owen's fear that the manuscript has already betrayed him	The summons itself confirms the ward scars have been noticed	Owen enters the interview knowing secrecy has already partially failed	NO
scene_11_02	chapter_11	2	Leave the office with both the manuscript and his freedom	Snape's partial knowledge, precision, and capacity for coercion	Snape names pre-wand amendments and warns that the castle answers old work	Owen learns he is not the only mind in Hogwarts with any vocabulary for what he has found	YES
scene_11_03	chapter_11	3	Contain the social damage after being seen with Snape	Neville's suspicion and the optics of private access to the headmaster	Neville treats the meeting as evidence of compromise	Owen loses still more standing with the only organized resistance inside the school	NO
scene_12_01	chapter_12	1	Stay on schedule for the anchor work despite Martha's detention	Martha's immediate danger and the existence of a prepared amendment that could help	Owen decides not to spend the time, strength, or ward stability to intervene	His ethics cross from evasive abstraction into chosen refusal	NO
scene_12_02	chapter_12	2	Explain himself afterward or at least survive being seen	Martha's injuries and her clarity about what he has done	She ends the friendship in terms that strip away his excuses	Owen loses the person most committed to dragging him back to human proportion	YES
scene_13_01	chapter_13	1	Find out exactly what is failing beyond the anchor stone	Flood-cold descent, a damaged star-lens, and the terror of being right	The Departure Chamber shows that battle-scale magic at Hogwarts will widen the ward crack	Owen's private project becomes a time-sensitive emergency with the coming battle as trigger	YES
scene_14_01	chapter_14	1	Pass through an ordinary spring school day without surrendering to sentiment	The persistence of homework, growth, and routine beside occupation	Normality feels newly vivid rather than trivial	Owen is reminded what kind of life his choices are eroding	NO
scene_14_02	chapter_14	2	Keep Prue beside him without lying outright	Prue's demand for a humanly proportioned compromise and Owen's inability to make one	Their almost-tender closeness breaks on the fact that he still ranks the war as secondary	Owen loses his last intimate ally	YES
scene_14_03	chapter_14	3	Get battle-contingency route information from Tallow	Tallow's contempt for cleverness without care and his loyalty to the house rather than Owen	Tallow gives the route but withdraws easy warmth	Owen gains access and feels the social cost of how he has used people	NO
scene_14_04	chapter_14	4	Decide whether to climb back toward ordinary loyalties	Memory of Martha and Prue pulling against the urgency of the ward crisis	Owen chooses the work even in private where no one is watching	From this point his isolation is self-authored, not merely imposed	NO
scene_15_01	chapter_15	1	Read Harry's return correctly fast enough to act	Hope, orders, rumor, and the castle's rapid mobilization	Owen understands the coming battle as a ward event before he understands it as a war event	He separates himself inwardly from everyone else's definition of the night	NO
scene_15_02	chapter_15	2	Reach the undercroft before the battle's magical load peaks	Prue's direct appeal, the tide of defenders moving the other way, and the shame of being seen leaving	Owen keeps going past her instead of turning toward the fight	His desertion becomes explicit and witnessed	YES
scene_16_01	chapter_16	1	Prepare the anchor chamber for a working larger than anything he has attempted	Smoke, vibration, exhaustion, and the battle hammering the stone above	The battle itself makes the node visible enough to work on	The ritual window opens only because Hogwarts is under catastrophic stress	NO
scene_16_02	chapter_16	2	Hold the First Art long enough to patch the ward seam	Blood loss, collapsing notation, and backlash through the castle	Owen stabilizes one edge of the breach and uncovers a latent local combat clause	He suddenly has a second valid use for the same hard-won authority	NO
scene_16_03	chapter_16	3	Choose where to spend the attention he has fought to gain	The audible battle above and the knowledge that he could stop it quickly	Owen continues the ward repair and leaves the combat-ending clause unused	He becomes morally answerable for every death the unused clause might have prevented	YES
scene_17_01	chapter_17	1	Force a final decision once Prue reaches the chamber	Prue's knowledge of the work, falling stone, and the active ritual she cannot safely break	Prue sees the dormant clause and understands that Owen is withholding salvation	The choice is no longer private, and the war ends above by other hands while he stays below	YES
scene_18_01	chapter_18	1	Re-enter the school after the battle as if ordinary categories still apply	Bodies, smoke, exhaustion, and people who know enough to judge him	Victory reorganizes the castle around other heroes and other griefs	Owen discovers survival offers no social absolution	NO
scene_18_02	chapter_18	2	Decide whether the hidden work ends with the war	Loneliness, partial success, and the knowledge that the crack is only patched	Owen recommits to the undercroft and the Grinlow Leaves' secret labor	His future narrows into a custodial vocation that costs him ordinary belonging	YES
