scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
chapter_13_scene_02	chapter_13	2	Reduce the blast radius once talk fails	Unstable gelignite, a cramped cellar, and incoming police make precision impossible	Elise grapples Abel off the crowded approach, but the explosives still detonate	Abel and Ferrand die, Elise is injured, and Vautrin gets the outrage he needed	YES
chapter_14_scene_01	chapter_14	1	Learn what story the city now believes	Pain, shock, and scarce information distort every conversation	News arrives that Nadir supposedly died in an escape attempt and the papers hail a conspiracy	The survivors understand they are already being rewritten in public	NO
chapter_14_scene_02	chapter_14	2	Tend Elise's torn dress and wounds without collapsing the room	Clemence must keep Lucie calm while suspicion gnaws at her	A hidden Surete marker slips from Elise's hem into Clemence's hand	Suspicion hardens into certainty and silence becomes an active choice	YES
chapter_15_scene_01	chapter_15	1	Get ahead of exposure by speaking before Clemence does	Clemence has proof and no reason to grant mercy	Elise admits her true name and mission under pressure	Private trust between the two women is destroyed beyond repair	YES
chapter_15_scene_02	chapter_15	2	Decide whether to return to Vautrin for safety	Poverty, blackmail, and the possibility of saving her mother make the offer real	Vautrin demands the quarry map and a clean statement about Lucien; Elise burns her last report instead	Her official life ends and she loses the only institutional protection she had	NO
chapter_15_scene_03	chapter_15	3	Face Lucien once the truth can no longer be staged around	Lucien is grieving Abel and Nadir while learning his lover was his assigned infiltrator	He cannot deny Elise saved lives, but he refuses to keep her inside the refuge's inner rooms	Elise loses the commune at the same moment she loses the state	YES
chapter_16_scene_01	chapter_16	1	Understand the police move before the quarry seals shut	Smoke at the entrances and bad maps turn the refuge into a trap	Lucien realizes the drainage route is the only path left for civilians	Time collapses and the home becomes a hazard	NO
chapter_16_scene_02	chapter_16	2	Get Lucie and the other noncombatants through the drainage passage	Mud, floodwater, and mistrust make Elise the last person anyone wants to follow	Elise gets the children and weaker adults through first	She earns necessary obedience from people who still hate needing her	NO
chapter_16_scene_03	chapter_16	3	Delay the police long enough for the evacuation to hold	Lucien's lungs are failing and Vautrin's cordon is closing	Lucien stays behind with false papers and is captured as part of the quarry is sealed	The refuge is lost and Elise is separated from Lucien by force rather than choice	YES
chapter_17_scene_01	chapter_17	1	Test whether there is any survivable bargain left with the state	Vautrin makes future care for Elise's mother contingent on false testimony	He reveals the bills have already lapsed and offers restoration only at the price of Lucien's story	Elise must choose between material rescue and the last shred of truth	NO
chapter_17_scene_02	chapter_17	2	See Lucien once without lies between them	Prison procedure, Lucien's failing body, and the absence of forgiveness constrict the visit	Lucien gives Elise the notebook of true names and dates and asks for witness, not rescue	She leaves with duty instead of absolution and no path back to either old life	YES
chapter_18_scene_01	chapter_18	1	Decide whether exposing Ferrand's payments is worth the risk	Lucien's death in custody makes the truth feel too late to matter and the survivors remain vulnerable	A sympathetic printer agrees to run the records beside the names of the dead	The official case is stained, but nobody is restored	NO
chapter_18_scene_02	chapter_18	2	Settle what can be settled and leave Paris	Money is scarce, her mother cannot be fully rescued, and no name feels fully hers	Elise pays one last month of care and disappears with the notebook copied into her own hand	She chooses witness over belonging and accepts exile without redemption	YES
