scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s04_03	chapter_04	3	Process the collision of two System-incompatible fragments inside a System-blind host	The paladin (holy/order) and assassin (shadow/guild) classifications are fundamentally opposed; their collision scrambles something	What emerges from the collision has no System classification; Aldric goes quiet and will not describe what he sees	The unclassified entity is born; the System's taxonomy fails in Maren's presence; the paladin's silence replaces his sarcasm for the first time	NO
s05_01	chapter_05	1	Survive the first bounty hunters — two trained, System-equipped heroes	Maren has never fought; the heroes have combat classes, System-enhanced abilities, and targeting data	Maren's body fights without his permission — Aldric's training and Vess's instincts operate while Maren experiences it blind, without System data	Maren kills one hero; the first real thing he has ever done is violence; the other hero flees	YES
s05_02	chapter_05	2	Process the aftermath of killing another person for the first time	Nausea, shaking hands, the specific horror of his body having done things he did not choose	Aldric tries to comfort him with martial language and Maren nearly screams; Vess is coldly pragmatic about necessity	Maren's desire for authenticity collides with the reality that his authenticity begins with blood; no comfort lands	NO
s06_01	chapter_06	1	Rest and eat after days of running and the trauma of first killing	Maren's body rejects food; the killing sits in his muscles and his throat; Aldric and Vess argue about what to do next	Derry shares bread and talks about ordinary things — his daughter learning to count, the cow, the garden — and Maren listens	The emotional baseline is established: what Maren is running from and toward is measured by the weight of ordinary life	NO
s06_02	chapter_06	2	Find a moment of stillness in a world that has become entirely threatening	Quest-light caught in stream water — beautiful but a constant reminder of the System's presence	Aldric describes the quest-light to Maren without sarcasm for the first time — a genuine aesthetic observation shared between enemies	Tenderness enters the paladin-con man relationship; something shifts that neither would acknowledge	YES
s07_01	chapter_07	1	Find Thessa, the real sin-eater who works in Silt	Silt is unfamiliar territory; Maren must navigate with a bounty while asking questions about a profession he's been impersonating	They locate Thessa through local knowledge — she is known but not respected, doing essential work that most people would rather not think about	Maren encounters someone who has spent decades doing the real version of what he has been faking	NO
s07_02	chapter_07	2	Get Thessa's help understanding the fragments and the unclassified entity	Thessa realizes Maren is a fraud and her fury is rooted in professional knowledge: contamination damage, children growing up in uncleared residue	Thessa tests Maren on basic sin-eating knowledge and he fails comprehensively; she names the cost of his fraud in specific, countable terms	Maren's guilt becomes concrete — eleven years of accumulated contamination in named villages; the dead farmer may be his fault	YES
s07_03	chapter_07	3	Convince Thessa to help despite his fraud	Thessa considers him too dangerous and too ignorant; helping him legitimizes what he's done	She refuses but delivers a warning: unclassified entities are corrected by the System, the last one left nothing of the host	Maren has information and a deadline but no teacher; the warning makes his situation time-limited	NO
s08_01	chapter_08	1	Understand who Vess was before she became a fragment	Vess doesn't volunteer personal history; the information breaks open when Maren asks the wrong question	Vess reveals her contract target (Torren Blackhall), the massacre, and her own incompleteness — memory gaps, a missing sister's name, emotions that stop mid-feeling	The fragments are revealed as damaged people with unfinished lives and moral claims, not tools or annoyances	YES
s08_02	chapter_08	2	Reckon with the implications of carrying edited consciousnesses	Aldric's memory gaps are different from Vess's — his death is missing, and the absence feels surgical rather than entropic	Both fragments may have been altered during consumption; the System may edit what it absorbs	The question of what the System hides becomes personal and immediate — it has hidden things from the people inside Maren	NO
s09_01	chapter_09	1	Enter Harrow and pass through without triggering the bounty	Harrow is saturated with heroes, System infrastructure, quest boards, scorch marks — everything optimized for the System-sighted	Maren navigates with Aldric narrating and Vess rating hero lethality while Derry sweats through his shirt trying to act normal	The comedy of fundamental incompatibility between Maren and this environment produces escalating absurd situations	NO
s09_02	chapter_09	2	Acquire supplies and route information without revealing Maren's empty System profile	A gear vendor tries to scan Maren's class and gets nothing back — a void where a classification should be	Maren's blankness is conspicuous in a town where everyone has a visible System profile; his invisibility has inverted into his most identifiable feature	The strategy of anonymity fails because absence of data is itself data in a System-saturated environment	NO
s09_03	chapter_09	3	Escape Harrow after a hero matches the bounty description to Maren's empty profile	A hero recognizes the specific signature of an unclassified entity — the humor evaporates into immediate pursuit	Maren, Derry, and the fragments flee; the exit is messy and public	Maren's face is known in a hero-heavy populated area; quiet flight is no longer viable as a survival strategy	YES
s10_01	chapter_10	1	Face Caul, the hero-ranger who has caught up outside Harrow	Caul wants to talk, not fight — which is worse because Maren cannot deflect moral accusation the way he might dodge a blade	Caul describes losing Haley and Renn to contamination in a village with a certified sin-eater; Maren recognizes his own fraud's pattern	The moral accusation becomes personal — Maren's specific fraud may have contributed to specific deaths	YES
s10_02	chapter_10	2	Survive the conversation without confessing or being destroyed by guilt	Derry's face during the conversation — he knows what Maren is hearing; Caul is measured, right, and grieving	Caul gives them a day's head start toward the Crook — not mercy but procedure; he wants proper judgment, not road justice	Maren is given time but no absolution; Derry's trust visibly erodes; the moral weight travels with them	NO
s11_01	chapter_11	1	Find a minor quest-residue pool safe enough to practice genuine sin-eating	The road between Harrow and the Crook passes through contaminated territory; pools are unstable and unpredictable	Maren locates a small pool near a creek bed and decides to attempt a real consumption using fragments of Thessa's teaching and Aldric's knowledge	The decision to practice is itself a transformation — choosing to become something real rather than continuing to flee as a fraud	NO
s11_02	chapter_11	2	Perform a genuine sin-eating consumption with intent and understanding	The process requires sincerity and openness to contamination that feels like pulling his own skin back; his body fights it	The consumption half-works: residue partially cleared but at severe physical cost — agonizing disorientation, muscular collapse	Maren can do this but badly; the gap between fake performance and real practice is visceral	YES
s11_03	chapter_11	3	Recover from the partial consumption and process what Aldric saw during the attempt	Physical collapse — nausea, tremors; Aldric goes quiet again, seeing something in the System's architecture he won't name	Vess talks Maren through recovery with unexpected gentleness — professional care that reveals a different side of her	Fragment relationships shift: Vess moves from antagonist to unexpected caretaker; Aldric's silence deepens	NO
s12_01	chapter_12	1	Demand that Aldric explain what he has been seeing from inside a System-blind host	Aldric is reluctant because what he sees is terrifying and the implications reshape everything they know	Aldric describes the System's architecture: containment structure, not interface. Walls, borders, edges. Something behind it. System-blindness as immunity, not deficiency.	Every prior understanding of the System, Maren's condition, and the world's nature is overturned	YES
s12_02	chapter_12	2	Process the revelation and confront Aldric about his own choices	Aldric admits he may have reached for Maren deliberately — he investigated System anomalies before dying and needed a System-blind host	Maren's relationship with Aldric shifts into new territory: the paladin chose this, which means Maren's crisis was partly engineered	The mystery opens further rather than closing neatly — Maren is a crack in a containment wall, not a hero; Aldric's death may have been a System correction	NO
s13_01	chapter_13	1	Travel toward the Crook while the friendship with Derry quietly dies	Derry is withdrawing — shorter answers, meals eaten facing the road, avoided questions about what happens next	Maren sees the withdrawal with professional clarity (he reads people for a living) but refuses to name it because naming it makes it real	The friendship erodes through accumulated small silences; the warmth that sustained them for years is cooling	NO
s13_02	chapter_13	2	Confront or fail to confront Derry's decision to leave	Derry has made contact with Caul — not for money but for safe passage home; he tells Caul the direction they are heading	Derry leaves: not dramatically, not angrily. He says Pell needs her father. He is sorry. He goes.	Maren loses his oldest human connection; the last tie to his identity as a fraud is severed; Caul knows their direction	YES
s14_01	chapter_14	1	Arrive at the Crook and present himself to the sin-eater community	The Crook is smaller than expected — a handful of exhausted sin-eaters in a contamination-heavy valley between dungeon mouths	The community is wary and underfunded; Thessa is present; Maren's bounty has drawn dangerous attention to their gathering	Maren enters a community that should be home but views him as a threat to their already precarious existence	NO
s14_02	chapter_14	2	Survive the sin-eaters' examination of his fragments and the unclassified entity	Thessa argues for consuming Maren — dissolving the fragments and the unclassified thing; others object on safety grounds	The examination reveals the fragments are unstable and Maren has been unconsciously redistributing contamination rather than clearing it	The sin-eaters cannot agree on whether Maren is salvageable or should be destroyed; his existence is professionally judged dangerous	YES
s14_03	chapter_14	3	Demonstrate enough control to avoid being consumed by his own people	A supervised consumption: proper form, Thessa correcting in real-time, every sin-eater watching	Maren barely manages the ritual, but contamination decreases across a wider area than any individual sin-eater can affect	Maren survives through accidental utility, not skill; Thessa begins grudgingly teaching him, recognizing a capability that challenges her own understanding	NO
s15_01	chapter_15	1	Defend the Crook when Caul arrives with a full hero party following Derry's information	The Crook is a seasonal camp, not a defensible position; the sin-eaters are not fighters	Sin-eaters die in the initial assault — people doing their jobs who had nothing to do with Maren's situation	The human cost of Maren's existence lands directly on bystanders; people are dead because of his presence	NO
s15_02	chapter_15	2	Use real sin-eating mid-combat to disrupt the heroes' System-based targeting	The quest Maren eats is too large; the consumption overloads his capacity and the unclassified entity surges	Maren pulls the System's attention, temporarily blinding the heroes' targeting interface — but the overload makes the unclassified entity visible to the System	Maren pushes past safe limits; the unclassified entity surges beyond his control; the System notices directly	YES
s15_03	chapter_15	3	Survive the System's direct response — a structural reclassification of the entire valley	The System redesignates the Crook as a threat zone: contamination spikes, quest-light floods, threat creatures spawn from dungeon mouths	Caul stops fighting Maren and starts fighting what the System sends; everyone evacuates the valley	The System reveals itself as willing to sacrifice its own people to maintain classification integrity; Caul's faith fractures	NO
s16_01	chapter_16	1	Reckon with the dead sin-eaters and the growing instability of the unclassified entity	Vess identifies herself as the destabilizing factor — her opposed classification makes the unclassified thing harder to contain	Vess proposes separation through reversed sin-eating; the cost to her is unhosted dissipation — a slow fade	The decision belongs to Vess; she chooses to leave despite having reasons to stay	NO
s16_02	chapter_16	2	Perform the separation ritual and lose Vess	The ritual requires genuine sin-eating skill applied in reverse; Maren uses his ceramic bowl for real spiritual work for the first time	Vess leaves the way a sound leaves a room; she releases the Blackhall contract; Aldric says nothing for a long time	Maren is diminished — he loses Vess's tactical instincts, her cold comfort, her voice; the skull is quieter and lonelier	YES
s17_01	chapter_17	1	Travel to the Woundmouth — the thinnest point in the System's architecture	The Woundmouth is deep in dungeon territory; quest-light bleeds rather than pools; contamination is structural and ancient	Aldric guides Maren through increasingly distorted System terrain where the interface glitches and the architecture's edges become physically tangible	The approach is disorienting and physically oppressive; the closer they get, the more Maren can feel the wall	NO
s17_02	chapter_17	2	Perform a sin-eating on the System's wound itself — consuming the containment structure's failing point	The consumption is exponentially more demanding than any quest; Maren's body and consciousness are overwhelmed	Maren sees the System interface for the first and only time — and behind it, the machinery: the System as desperate containment holding something older and wilder in check	The central mystery resolves: the System is not malevolent but desperate; Maren is both the crack and the only sealant	YES
s17_03	chapter_17	3	Survive the consumption and choose what to do with the understanding	The consumption nearly kills him; the choice between breaking the wall and maintaining it	Maren chooses maintenance — not heroism but practicality; Aldric holds him together through stubbornness	The climax resolves through choice rather than combat; Maren becomes a real sin-eater by choosing the work with full knowledge of its cost	NO
s18_01	chapter_18	1	Return from the Woundmouth and find a place in the world as a real sin-eater	The world hasn't changed — quest-light pools, scorch marks, the System hums — but Maren is different	Thessa finds him and acknowledges him as a colleague: not warmth but professional recognition from decades of solitary work	Maren has a place for the first time — not as fraud, not as hero, but as maintenance worker who chose the job	NO
s18_02	chapter_18	2	Perform a real sin-eating ritual — properly, with understanding, still blind, still accompanied	Aldric reads the interface with something gentler under the sarcasm; the bowl and postures are the same but everything underneath has changed	Maren completes the ritual. It works. He sees nothing. The contamination clears.	The novel closes with Maren doing the work: a janitor who knows what is under the floor and keeps doing the job anyway	YES
