scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s_ch14_03	chapter_14	3	Kai discovers Yusufs encrypted archive and confronts him	Yusuf admits the parallel research and the virus analysis	Yusuf reveals the Meridian signatures and his belief the virus was deliberately engineered	Trust dissolves further but the conspiracy becomes speakable	YES
s_ch15_01	chapter_15	1	Margot alone processing the phantom impact from Tomass crash	The borrowed sensory memory of legs going dead persists in her body	She recognizes her elevated heart-rate push may have worsened Tomass outcome	The addiction has produced irreversible harm to another person	NO
s_ch15_02	chapter_15	2	Petra reviews Margots feed session logs across weeks of data	The systematic heart-rate elevation pattern is unmistakable	Margot is suspended from coaching and her feed access is revoked	The institutional reckoning strips Margot of the only thing that made her feel alive	YES
s_ch15_03	chapter_15	3	Kai confronts Margot about what she did to Lena and about the feed	Margot does not defend herself	She describes the addiction plainly — what the feed feels like and why she pushes	Not a redemption speech but an inventory of damage; Kai does not forgive her	YES
s_ch16_01	chapter_16	1	Compressed time — four weeks of choices made and positions taken	The approaching Games; most athletes have signed Meridians deal	Kai refuses both patches; Lena runs Yusufs; Margot is grounded	Each character has committed to a course that cannot be reversed	NO
s_ch16_02	chapter_16	2	The night-before meal — Yusufs biryani in the cafeteria	Nothing opposes this scene — it is genuine quiet	Lena describes the silence; Margot makes a joke; Kai talks about his mother	The relationships are damaged but real; human presence before public reckoning	NO
s_ch17_01	chapter_17	1	Lenas 400m freestyle at the Apex Games swimming on Yusufs patch	She is slower than her optimization peak; other swimmers pull ahead	She finishes third — fully present in a body she chose to diminish	Third place means something different than it would have before the patch	YES
s_ch17_02	chapter_17	2	Kais 200m sprint at the Apex Games — unpatched and virus-vulnerable	The virus triggers at 160m and his vision fractures	He overrides the synthetic muscles autonomous firing and finishes last under his own power	The crowd doesnt understand; Kai does — he chose selfhood over winning	YES
s_ch18_01	chapter_18	1	Kai at a cafe in Lausanne weeks after the Games	The wrist aches where the break healed too fast; commentator offer on the table	He has not decided and the indecision is its own kind of freedom	The rebuilt body is the body he has; the negotiation continues daily	NO
s_ch18_02	chapter_18	2	Lena training in Montreux with the patch — Yusuf publishes the Meridian analysis	The silence has become familiar; the investigation begins	The data is not locked behind corporate license; Farahs research continues	Not proof but enough; the institutional question outlasts the personal one	NO
s_ch18_03	chapter_18	3	Margot in treatment in Munich six weeks without the feed	She misses the feed with full knowledge of its destructiveness	The wanting is undiminished by understanding	The body-autonomy question does not resolve — it becomes daily life	NO
