scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s05_02	chapter_05	2	Carmen processes the confrontation alone	Her own conflicted position — the arguments she can't refute	Carmen realizes Harry was right: she came to negotiate, not to report; the decision was already half-made	Carmen's self-image as a rule-following professional takes a hit she can feel	NO
s06_01	chapter_06	1	Marcus visits Lakeview as 'Lola's nephew' and picks up the package	The performance required — signing in, chatting with staff, maintaining cover	The handoff is routine and invisible — pills in a cookie tin, hidden in plain sight during visiting hours	The ease of the handoff reveals how little institutional oversight exists	NO
s06_02	chapter_06	2	Marcus distributes to three regular buyers in a strip mall parking lot	Each buyer's medical and economic situation — they need these medications and can't afford them legitimately	The buyers are not criminals or addicts but working people rationing healthcare; Marcus is a middleman in a broken system	Marcus charges below street price; his $1,200/month margin barely covers rent	NO
s06_03	chapter_06	3	Marcus calls Lola to confirm the count; she asks about his mother	Marcus's loneliness and his lie — his mother died two years ago	Lola is the closest thing Marcus has to family; the phone call reveals his emotional dependence on the ring	Marcus's connection to the residents is genuine, not transactional — which makes his later betrayal more painful	NO
s07_01	chapter_07	1	Carmen picks up Reggie, shops, makes dinner, helps with homework	Financial precision, time pressure, the monotony of making a thin budget work	The domestic routine is rendered with economic specificity — she hits the grocery budget to the dollar	The ordinary evening reveals how narrow Carmen's margins are; there is no slack for a crisis	NO
s07_02	chapter_07	2	Carmen calls Yolanda, then does the math of her life	Yolanda's story about the nurse who lost her license; the relentless arithmetic of Carmen's obligations	The financial math crystallizes: $47K salary against loans, rent, car, insurance, childcare; one disruption collapses everything	Carmen looks at Reggie sleeping and feels the choice not as ethics but as arithmetic	YES
s08_01	chapter_08	1	Agnes's interior monologue: her career, the stroke, Helen's betrayal, life at Lakeview	Her rage at Helen, the institutional indifference, the waste of her pharmaceutical expertise	Agnes stopped fighting and started performing — the surrender was strategic, not defeat	Agnes's competence is wasted by a system that classified her based on a temporary speech deficit	NO
s08_02	chapter_08	2	Agnes drops the act with Carmen during a routine check	Carmen's remaining assumption that the residents are vulnerable or impaired	Agnes's precision dismantles Carmen's framework: 'Stop performing your own dilemma and come see what we actually do'	Carmen must abandon her protective framing — these people don't need her advocacy, they need her complicity	YES
s09_01	chapter_09	1	Cliff prepares the facility for the state survey	His own administrative panic; staff resistance to pointless documentation busywork	The preparation reveals Cliff's priorities — flowers in the lobby, redone paperwork, no actual care improvements	The institutional theater of compliance preparation mirrors the ring's theater of impairment	NO
s09_02	chapter_09	2	The ring performs maximum impairment during surveyor interviews	The surveyors' questions, the risk of inconsistency, Burt's actual impairment	Each performance is a comic set piece — Harry's elaborate wrong answers, Agnes's pharmaceutical ignorance act, Lola's time-wasting stories	The performances succeed but Burt's genuine confusion next to the others' performed confusion creates a darkly comic contrast	YES
s09_03	chapter_09	3	Carmen is interviewed about medication management and controlled substance tracking	The surveyor's specific questions about count discrepancies documented under Carmen's name	Carmen lies fluently, blaming overnight staff and system issues — she commits a crime with professional competence	Carmen sits in her car for fifteen minutes afterward, unable to drive; she has crossed a line she cannot uncross	YES
s10_01	chapter_10	1	Harry shows Carmen the full operation: finances, distribution, buyer demographics	The scale of what Carmen is now protecting — 18 months, $48K total	Agnes's records reveal a pharmaceutical arbitrage system, not a crime ring; the logic is economic and medical	Carmen is now evaluating the operation's efficiency rather than its legality — her moral framework has shifted	NO
s10_02	chapter_10	2	Carmen meets Rosa in the Lakeview parking lot	Rosa's medical and economic reality — lupus, no insurance, $400/month hydroxychloroquine	Rosa's cost comparison makes the operation's logic unarguable on a human level	Carmen can't argue with the math; the last barrier to full identification with the ring collapses	YES
s11_01	chapter_11	1	Carmen responds to Burt's fall at 3 AM; realizes the pill stash is in his room	The EMTs arriving, the risk of the stash being found during room search or hospital belongings inventory	Carmen takes the Hungarian-English dictionary and hides it in the supply closet — active evidence tampering	Carmen has crossed from passive complicity to active criminal participation	YES
s11_02	chapter_11	2	Burt returns from hospital more diminished	His progressive dementia — real, not performed — visible in his confusion and docility	Burt's return shows he has noticeably declined; the fall accelerated what was already happening	The ring confronts the reality that its members' bodies are failing regardless of their plans	NO
s11_03	chapter_11	3	The ring meets to debate Burt's continued participation	Harry wants to keep using Burt's prescriptions; Agnes argues Burt can no longer consent	Carmen says 'He'd want us to keep going' — startled by her own 'us'; Earl looks at Burt's empty wheelchair	Carmen has stopped observing and started operating; the language of belonging slipped out before she could catch it	YES
s12_01	chapter_12	1	Lola's interior life: the performance wearing on her, Tomás, her children	Her Parkinson's tremor, the fear that performance and decline are merging, the distance of her family	Lola catches herself genuinely forgetting and can't tell if it's the act seeping in or actual age	The psychological cost of sustained deception becomes concrete — Lola is losing the boundary between self and performance	NO
s12_02	chapter_12	2	Lola and Tammy sit in the courtyard during Tammy's break	Lola's guilt about deceiving Tammy; Tammy's pain about her divorce	Lola wants to say something real but can't without exposing everyone; she settles for affection that feels inadequate	The courtyard scene — three scraggly trees, parking lot view — ends with honest affection that exists inside a fundamental dishonesty	YES
s13_01	chapter_13	1	Marcus proposes the volume buyer to the ring	Agnes's opposition, Carmen's alarm, the fracture in the group's moral consensus	Marcus frames it as pragmatism; the others see it as crossing their ethical line	The proposal tests the ring's justification and finds it fragile — the 'helping people' logic doesn't survive a reseller	NO
s13_02	chapter_13	2	Five-way argument: each member states their position on the volume buyer	Five distinct positions pulling the decision in different directions	Earl's one-sentence verdict ('We started this because nobody was looking out for us') and Carmen's ultimatum create a fragile no; Marcus agrees too fast	Marcus's quick agreement is the false note that sets up his later unilateral action	YES
s14_01	chapter_14	1	Tammy's daily life: work, the divorce, the apartment, the paycheck	Burnout, loneliness, the indignity of $16.50/hour with no benefits	The chapter reveals that Tammy's cynicism is protective, not constitutive — she cares more than she shows	Tammy's competence and observation skills are dormant, not absent; she's been conserving energy, not losing it	NO
s14_02	chapter_14	2	Tammy notices patterns: Carmen's behavior, Agnes's eyes, Harry's variable confusion	Carmen's obliviousness to what Tammy can see; the assumption that Tammy is too burned out to notice	Tammy decides to watch rather than report, and stays late — she sees the TV room light at 12:30 AM	A second person is converging on the truth through a completely independent investigation; Carmen doesn't know	YES
s15_01	chapter_15	1	Earl takes the facility van to Maryann's grave, makes a drop to Marcus	The logistics of the outing, the emotional weight of the grave visit, the drop executed mid-trip	Earl talks to Maryann about the grandkids, doesn't mention the ring; the drop happens through the van window	Earl's dual purpose — genuine grief and operational obligation — coexist without either diminishing the other	NO
s15_02	chapter_15	2	Earl alone with his cough	His refusal to seek diagnosis, the fear of what testing would reveal and what it would cost the ring	Earl checks the handkerchief for blood; no blood today, but the check itself reveals how long he's been watching for it	Earl's hidden illness is both sacrifice (protecting the ring's supply) and denial (refusing to face mortality)	YES
s16_01	chapter_16	1	Agnes intercepts Marcus's accidental text; Harry discovers Marcus went rogue	The evidence of Marcus's unilateral deal — quantities exceeding anything the ring has moved	Harry's fury is cold and precise; the accountant's anger, controlled but absolute	The operation is compromised by Marcus's independent action; the ring has lost control of its own supply chain	YES
s16_02	chapter_16	2	Ring confronts Marcus in a midnight meeting	Marcus's counter-argument: he takes the real risk, they'd get sympathy while he'd go to prison; his distribution leverage	Marcus's argument has moral weight — he IS the most exposed — but his actions were a betrayal of collective trust	Earl's 'You're not one of us anymore' hurts Marcus more than the operational consequences	YES
s16_03	chapter_16	3	Aftermath: Harry tells Carmen the ring's origin story; they sit together	The weight of what's been lost — Marcus's departure, the operation's vulnerability	Harry's origin story reframes everything: the ring started because the facility was failing to provide their medications safely	Carmen and Harry sit together in the TV room — his age is real, the silence is heavy, the question is what now	NO
s17_01	chapter_17	1	News breaks of the volume buyer's arrest; Marcus goes dark	The arrest on local news; Marcus's phone off, no visits; the exposure chain: buyer to Marcus to Lakeview	The ring panics — if investigators connect the buyer to Marcus to the facility, everything unravels	The external threat is not theoretical; it's a news broadcast with a suspect's face	YES
s17_02	chapter_17	2	Carmen and the ring destroy all evidence overnight	The physical labor of disposal — small batches of pills, burning notebooks, breaking the phone	Agnes watches her notebooks burn; Earl helps despite his cough; Lola's tremor worsens; Harry directs from his wheelchair but seems genuinely diminished	The evidence is gone, but so is the operation — pills flushed, records burned, the communication destroyed	YES
s17_03	chapter_17	3	Dawn: Carmen tells Harry it's over; Tammy arrives early; Harry makes a phone call	Carmen's finality versus Harry's resistance; Tammy's silent observation; Harry's private call to an unknown number	Carmen: 'It wasn't good. It was necessary.' The distinction matters to her. Harry agrees, then makes a call she doesn't see.	The operation appears to end, but Harry's phone call is the final unresolved note — he may not be done	NO
s18_01	chapter_18	1	Carmen works a day shift; observes the changed residents	Each ring member's visible diminishment: Lola subdued, Agnes not eating, Earl submitting to testing, Harry fading	The performances have changed — not because the deception has been discovered but because without the ring's purpose, the performers are losing their reason to perform	Carmen has applied for a hospital job; she's leaving not from fear but from the inability to watch these people return to the lives they'd escaped	NO
s18_02	chapter_18	2	Final conversation with Harry; Carmen drives home with Reggie	Harry's last revelation: the ring started as quality control when Agnes caught a dangerous drug interaction and was ignored	Harry: 'We were taking care of ourselves because no one else was going to.' Marcus's voicemail: 'Found another way. Call me.'	Carmen drives with the phone face-down and Reggie asleep — she doesn't delete, doesn't call; the road is open in both directions	YES
