scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_15_01	chapter_15	1	Execute regional quarterfinal plan.	Cora varies tempo to expose Anika's reduced load tolerance.	Anika adjusts tactics but cannot dictate pace.	Match becomes test of adaptation, not domination.	NO
scene_15_02	chapter_15	2	Win deciding game despite fatigue.	Cora's pressure and crowd energy tighten margins.	Anika loses in five games without physical collapse.	Public loss without injury alters success metric.	YES
scene_15_03	chapter_15	3	Absorb result with Ravi nearby.	Shame urges Anika toward old self-punishment script.	Ravi offers analysis without command tone.	Relationship holds under disappointment.	NO
scene_16_01	chapter_16	1	Spend a normal Saturday together.	Both default to logistics when emotion nears.	Cooking Maya's lemon rice creates shared, non-strategic focus.	Domestic tenderness re-enters the house.	NO
scene_16_02	chapter_16	2	Discuss future without using tournament language.	Fear of blame and old hierarchy stalls conversation.	Ravi admits he used training to outrun grief.	Mutual honesty restores limited trust.	YES
scene_17_01	chapter_17	1	Advance through invitational semifinal.	High-level opponent forces long rallies and precision.	Anika takes early lead through controlled aggression.	Elite pathway appears attainable again.	NO
scene_17_02	chapter_17	2	Decide whether to continue after pain flare.	Sponsor stakes and debt anxiety push toward denial.	Medical timeout confirms recurrence risk; Anika withdraws.	Immediate financial opportunity is lost by choice.	YES
scene_17_03	chapter_17	3	Manage fallout with sponsor and family watching.	Sponsor rep pressures Ravi to frame withdrawal as tactical.	Ravi publicly backs Anika's health-first decision.	Power dynamic permanently shifts toward Anika's agency.	NO
scene_18_01	chapter_18	1	Test new routine at community junior clinic.	Anika feels withdrawal from old overtraining intensity.	She redirects urge into coaching drills for younger players.	Identity expands beyond self-punitive competition.	NO
scene_18_02	chapter_18	2	Close season on sustainable terms.	Debt and uncertainty tempt return to extremity.	Anika ends practice at planned limit and keeps Maya's watch on schedule, not as punishment.	Grief becomes integrated practice rather than self-harm engine.	YES
