scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
ch05_s01	chapter_05	1	Nick tries to perform well enough to advance but not so well that he draws unwanted attention	His evaluations are flagged as exceptional by the system — he cannot hide his competence	Nick's quality metrics are the highest on the floor; hiding is not an option	Nick's plan to be inconspicuous fails; his genuine talent makes him visible, which serves the sabotage goal but increases exposure risk	NO
ch05_s02	chapter_05	2	Nick navigates the social world of the office with Dani's help, trying to fit in	His art-world vocabulary and social instincts clash with corporate Slack culture; he overhears Dani's custody call in the stairwell	Nick begins to understand Dani's stakes — the job is not just income but legal evidence of stability for her custody case	Dani's vulnerability becomes specific and personal, raising the cost of any action that might destabilize the workplace	YES
ch05_s03	chapter_05	3	Priya offers Nick the senior evaluator promotion; Nick must decide whether to accept	Accepting accelerates his sabotage timeline but deepens his investment in the system	Nick accepts, aware that every step up gives him more access to the pipeline he plans to break	Nick is now officially excellent at work he intends to destroy; the promotion is both tool and trap	NO
ch06_s01	chapter_06	1	Nick volunteers for night shifts to map the data pipeline — how training batches are assembled, routed, weighted	The nightshift is its own ecosystem with its own social dynamics; the data architecture is more complex than he expected	Nick makes progress on understanding the pipeline but is drawn into the nightshift community — people with second jobs, insomniacs, people avoiding home	Nick's reconnaissance blurs into genuine participation in a workplace community he did not expect to find	NO
ch06_s02	chapter_06	2	Nick shares a meal with Bao during a night-shift break, hoping to learn more about the evaluation process	Bao does not talk about process; he talks about color theory, his wife Mai's garden, and the specific grief of watching someone you love lose their memory	Nick bonds with Bao as a person, not as a source of intel, and the bond is real	Nick gains nothing useful for sabotage but gains a human connection that will make the sabotage's consequences personal	YES
ch07_s01	chapter_07	1	Nick attends the company all-hands, looking for intel on pipeline changes that might affect his sabotage plan	The CEO's rhetoric about the human layer is simultaneously inspiring and hypocritical — the throughput targets announced in the same breath will squeeze the quality that makes the human layer valuable	Nick sees the full shape of the institutional contradiction: the company values what the labelers do while systematically devaluing the labelers themselves	Nick's anger at the system is reinforced, but the anger is now complicated by affection for the people inside it	NO
ch07_s02	chapter_07	2	Nick watches new hires arrive on the floor, hoping the expansion might create cover for his eventual sabotage	The new hires are visibly less qualified — they cannot tell anatomical errors from stylistic choices — and they are being pushed to rate faster	Priya is being crushed between quality standards she built and throughput targets she cannot meet; the floor's culture is degrading	The system Nick wants to sabotage is already sabotaging itself through managerial pressure; his intervention may be redundant, which doesn't stop him	YES
ch07_s03	chapter_07	3	Tommy takes Nick for drinks; Nick wants camaraderie without exposure	Tommy reveals he has been submitting AI-generated art to juried competitions under a pseudonym — and winning	Nick is confronted with a mirror of his own logic: Tommy is using AI tools against the art world just as Nick plans to use art skills against AI infrastructure	Nick cannot articulate his objection without revealing his own plans; the parallelism traps him in silence	NO
ch08_s01	chapter_08	1	Nick studies the calibration-anchor system, looking for the specific mechanism that would allow his sabotage to propagate through the training pipeline	The system is more robust than he expected — random errors are caught, lazy patterns are flagged	Nick discovers that the system's guardrails are built to catch stochastic noise, not systematic expert-level bias applied with intentional precision	Nick has found the vulnerability: the system trusts expertise, which means expert-level corruption is invisible to its defenses	YES
ch08_s02	chapter_08	2	Nick tests the method with small deliberate misratings on non-critical batches	The risk of detection on any single test is real, even if small	The system absorbs his test corruptions without flagging — the method works	Nick now has a proven vector, but exploiting it requires calibration-team access, which means pursuing another promotion — deeper into the institution, further from his original identity	NO
ch09_s01	chapter_09	1	The team goes out to a dive bar after a brutal throughput week; Nick wants to enjoy the evening without the sabotage plan shadowing everything	The dramatic irony is the opposition: every warm moment is shadowed by what Nick knows he is planning	The evening is genuine — Dani talks about Luna's horses, Bao wins at pool, Tommy does impressions, Priya tells a moving story about a former student	Nick experiences the full force of what he will lose if his plan succeeds; the warmth is real and it is the cost	NO
ch09_s02	chapter_09	2	Nick walks Dani to her car; something almost happens between them	Neither is willing to risk the complication — Dani because of her custody case, Nick because intimacy requires honesty	The charged silence goes one beat too long and then breaks; they say goodnight with something unfinished between them	Nick drives home knowing that what he felt was real, and that his plan makes it impossible to pursue honestly	YES
ch10_s01	chapter_10	1	Marcus Webb visits the San Leandro floor; Nick observes from a distance, assessing the VP of Quality as potential obstacle or opportunity	Marcus is sharper, more charismatic, and more genuinely invested in quality than Nick expected — he is not a corporate villain but a true believer	Nick registers that Marcus's sincerity makes him harder to hate and more dangerous to deceive	Nick's moral calculus becomes more complicated: the man who runs the system he wants to break actually cares about doing it right	NO
ch10_s02	chapter_10	2	Marcus offers Nick a position on the calibration team; Nick must decide whether to accept the access he needs for sabotage	The offer is based on genuine merit, which makes it harder to treat as purely instrumental; Dani is visibly not offered the same opportunity	Nick accepts — the calibration-team position gives him exactly the access his sabotage requires	Nick advances his plan at the cost of taking something Dani deserved; the irony of being rewarded for excellence at work he intends to corrupt is now structural	YES
ch10_s03	chapter_10	3	Nick returns to the floor after the meeting with Marcus; Dani is at her station	Dani's silence — washing her coffee mug without looking at Nick, the slight change in her posture — communicates a wound she will not name	The warmth between Nick and Dani acquires a professional fracture that neither acknowledges	Nick carries the knowledge that his promotion came at Dani's expense, and that her restraint is economic necessity, not forgiveness	NO
ch11_s01	chapter_11	1	Nick begins his first day on the calibration team, assessing his new access to the pipeline	The scope of his new power is disorienting — his judgments now define the ground truth that shapes model training	Nick sees the full architecture: a few dozen calibration anchors shape learning for models used by millions	The system's reliance on a handful of human judgments is both its strength and its vulnerability — and Nick now controls several of those judgments	NO
ch11_s02	chapter_11	2	Nick executes his first real sabotage runs — systematic misratings on lighting and anatomy in calibration batches	Each individual misrating is defensible as a judgment call, but the pattern is intentional; the risk of detection is real	The corruptions enter the pipeline without flagging; the system trusts Nick because he has earned that trust	Nick has crossed from planning to action — the data is now in the pipeline and cannot be recalled; he keeps records in a physical notebook	YES
ch11_s03	chapter_11	3	Nick processes a training batch that contains stock images from his former Oakland gallery	The gallery photos include the walls, the lighting, and a price tag visible in one corner — close to his own work but not his paintings yet	Nick is rattled by the proximity of his former life inside the system he is corrupting	The near-miss is a warning: if the gallery's images are in the pipeline, his own paintings could surface at any time	NO
ch12_s01	chapter_12	1	Nick opens a routine training batch and encounters his own unsold paintings, scraped from the internet and stripped of his name	The paintings are just data now — thumbnailed images in a queue, waiting to be rated on a five-point scale by strangers	Nick watches Tommy rate one of his paintings a 2 for stylistic coherence without pausing; Bao rates another a 4, pausing over it with visible attention	Nick's work has been consumed by the system — not destroyed, not celebrated, but reduced to training material	YES
ch12_s02	chapter_12	2	The batch reaches Nick's calibration queue; he must rate his own work to maintain his cover	A 5 would flag as an outlier and draw audit attention; anything below 4 would be a lie about his own ability	Nick gives himself a 4. He sits with the number. Then he clicks Next.	Nick has rated his own creative life on the five-point scale. The act is both absurd and devastating — the most intimate possible expression of what the job does to people like him	NO
ch13_s01	chapter_13	1	Nick sets up canvas and paint in his apartment for the first time in months, trying to recover his creative identity	His internal vocabulary has been colonized by evaluation rubrics — he cannot see without scoring; the marks he makes look evaluated rather than felt	Nick produces a technically proficient, rubric-compliant, dead painting. He scrapes it off.	Nick confronts evidence that his creative self may be gone — not suppressed but overwritten by the evaluation framework	YES
ch13_s02	chapter_13	2	Nick attends Luna's holiday recital at Dani's invitation, hoping for normalcy	The recital is imperfect, hot, and beautiful in ways no rubric could measure; Luna's horse drawing is the most alive image Nick has seen in months	The recital and Luna's drawing pierce something in Nick — the experience of unselfconscious creation that he has lost	Nick sees what art looks like when it is free from evaluation, and the contrast with his own situation is unbearable	NO
ch13_s03	chapter_13	3	Back at Dani's apartment after Luna is asleep, something begins between Nick and Dani — a kiss in the kitchen	Nick's deception makes intimacy impossible — being close to Dani requires a version of honesty he has made himself incapable of	Nick pulls away. Not because he doesn't want it but because the lie is now structural — he cannot be known without being exposed	Dani is hurt by the withdrawal; Nick has lost something real because of something he chose	NO
ch14_s01	chapter_14	1	Nick arrives at work to find the calibration team summoned for an emergency quality review — automated systems have flagged anomalies	The flags are real: statistical patterns in calibration data that should not be there	The investigation focuses not on Nick but on a labeling center in Manila where workers were gaming completion bonuses	Nick's sabotage is masked by a legitimate quality problem that the corporate investigation finds first	NO
ch14_s02	chapter_14	2	Marcus convenes the full audit; Nick must maintain composure while the investigation unfolds around him	The Manila findings are real — workers gaming bonuses for economic survival — and they provide convenient cover for Nick's deeper corruption	Watching Manila workers lose their jobs for a problem born of underpayment, while Nick's actual sabotage goes undetected, is a new category of moral horror	Nick's safety depends on other people's suffering; the system's bluntness is his shield	YES
ch14_s03	chapter_14	3	The audit clears the calibration team; Marcus tells Nick personally that his work is above reproach	The window for sabotage is closing — another audit might be more thorough, the system might be patched	Nick decides to accelerate rather than abort	Nick has chosen to double down with full knowledge of the consequences; the near-miss did not scare him off, it convinced him the window is finite	NO
ch15_s01	chapter_15	1	Nick begins the first week of full-scale calibration corruption across the flagship pipeline	He must maintain flawless performance metrics on ninety percent of his work to avoid triggering automated alerts	Nick establishes the rhythm: rate correctly all morning, corrupt strategically after lunch, vary the timing and categories	The double consciousness of correct-and-corrupt is installed as a daily practice; the exhaustion is cumulative	NO
ch15_s02	chapter_15	2	Nick continues the execution through weeks two and three, escalating the scope of corrupted anchors	Fatigue and paranoia build; every system notification, every Slack message from Marcus, triggers a spike of adrenaline	Nick pushes through, targeting the specific error categories that will compound fastest: anatomical distortion, impossible lighting, uncanny-valley faces	The corruption is now embedded across the pipeline; each poisoned anchor pulls thousands of downstream evaluations	YES
ch15_s03	chapter_15	3	Nick completes the sabotage on a Thursday and drives home	The aftermath is not triumph — it is nausea, blankness, and a feeling he cannot name	Nick pulls over on the shoulder of I-880 and throws up. Lies in bed staring at the ceiling.	The sabotage is irreversible. Nick has done the thing. The feeling is not what he imagined.	NO
ch16_s01	chapter_16	1	Nick monitors AI-generated outputs online, looking for evidence that his sabotage is working	The corrupted models produce exactly the grotesqueries he intended: six-fingered hands, melted faces, impossible anatomy	The outputs go viral — not as evidence of AI failure but as a new aesthetic; people love them	Nick's revenge has been absorbed by the culture and turned into content; the sabotage succeeded technically and failed completely as protest	YES
ch16_s02	chapter_16	2	Nick watches the cultural response from his apartment, surrounded by his own unsold paintings	Tommy texts the group chat endorsing the glitch aesthetic; think pieces frame the errors as art; a Brooklyn collective sells prints	Nick laughs at the absurdity until the laughter stops. His sabotage is more famous than his paintings. The errors are more valued than his art.	The system metabolizes even its own corruption into product; Nick's act of destruction has become generative — for everyone except him	NO
ch17_s01	chapter_17	1	The internal investigation widens to the San Leandro calibration team; HR conducts interviews	The investigation is impersonal and metric-driven — the same blunt machinery that crushed the Manila team	Bao is fired for performance inconsistencies that predate Nick's sabotage but are swept into the same audit bucket	Bao — meticulous, dignified, devoted to his wife — loses his income because his quality of attention reads as slowness to the system	YES
ch17_s02	chapter_17	2	Dani and Tommy receive formal notices — restructuring and probation respectively; Dani's custody lawyer calls	Dani's employment stability, the anchor of her custody filing, is directly threatened by the investigation Nick caused	Tommy, already financially desperate, faces probation that could become termination; Dani's careful legal position erodes	The people Nick cares about most are each paying for his sabotage from the specific vulnerability he already knew about	NO
ch17_s03	chapter_17	3	Nick helps carry Bao's box to his car; Priya has a panic attack in the bathroom	Nick's physical proximity to the consequences — carrying the box, hearing Priya through the wall — makes the cost undeniable	Nick is inside the wreckage with no exit that does not require confession	Every relationship Nick built is now a conduit for the damage he caused; his silence is active harm, not passive cowardice	NO
ch18_s01	chapter_18	1	Nick and Dani clear out Bao's desk station; Nick almost confesses when he finds Bao's handwritten evaluation notes	Dani's grief for Bao, the specificity of Bao's notes, the weight of what Nick knows — the confession rises in his throat	Nick opens his mouth to say something true and says something empty instead	Nick's first missed chance at honesty; the cost is continued complicity in Bao's undeserved punishment	NO
ch18_s02	chapter_18	2	Priya tells Nick she is thinking of quitting; Marcus asks Nick directly in a one-on-one whether he has noticed anything anomalous	Priya's despair and Marcus's direct question both offer Nick an opening to confess	Nick says nothing useful to Priya and lies to Marcus's face	Nick has now refused honesty with every person who trusted him; his isolation is complete and self-made	YES
ch18_s03	chapter_18	3	Nick sits alone in his apartment with paint, canvas, and his laptop; Canopy announces it is hiring 500 additional labelers	The blank canvas offers the possibility of return to art; the laptop offers the certainty of the evaluation portal	Nick stares at the canvas. Reaches for the laptop. Logs in. Opens a batch. Starts rating.	Nick's sabotage strengthened the system. His art is gone. He returns to the only work he is good at now. The system absorbs everything.	NO
