scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
c07_s01	chapter_07	1	Absorb council billeting order	No legal room to refuse housing Arthur	Arthur moves into spare room	Private domestic life gets a witness	NO
c07_s02	chapter_07	2	Maintain routines under observation	Peter performs civility while policing Noreen	Arthur notices control dynamics	Plausible deniability shrinks	NO
c07_s03	chapter_07	3	Keep peace during evening blackout	Tom returns drunk and confrontational	Arthur intervenes by redirecting to repairs	Tom loses face in front of outsider	YES
c08_s01	chapter_08	1	Return saucepan and leave quickly	Cupboard door sticks and spills paper slips	Noreen sees bookmaker IOUs and forged signature	Evidence turns suspicion into fact	NO
c08_s02	chapter_08	2	Tell Elsie without escalating panic	Elsie initially defends Tom	Noreen shows matching signatures and dates	Elsie accepts legal exposure and grief	YES
c09_s01	chapter_09	1	Share heat safely during overnight outage	Both houses drop below safe temperature	Noreen invites Elsie to stay in one bed for warmth	Physical proximity becomes deliberate choice	NO
c09_s02	chapter_09	2	Set boundaries before desire overtakes judgment	Fear of betrayal and pregnancy vulnerability	They choose to continue and become intimate	Relationship state changes irreversibly	YES
c09_s03	chapter_09	3	Decide immediate practical next step	Guilt and tenderness pull opposite ways	They agree to face morning together without denial	Secret alliance solidifies under risk	NO
c10_s01	chapter_10	1	Return to daily chores without exposure	Walls are thin and neighbors attentive	They coordinate a plausible routine	External suspicion stays low	NO
c10_s02	chapter_10	2	Define what last night means	Neither wants to call it a mistake	They choose secrecy plus mutual care	Long-term emotional strain is locked in	YES
c11_s01	chapter_11	1	Get Peter to treatment after his fall	Peter resists help to preserve pride	Noreen forces transport with Elsie's aid	Noreen loses clinic appointment slot	YES
c11_s02	chapter_11	2	Manage recovery plan at home	Peter weaponizes injury to command household	He forbids unsupervised visits to Elsie	Noreen's movement narrows	NO
c11_s03	chapter_11	3	Rebook prenatal review	Clinic backlog and storm delays	Earliest slot is days later	Medical risk window widens	NO
c12_s01	chapter_12	1	Attend clinic despite Peter's objections	Peter withholds fare money	Elsie pays from hidden housekeeping cash	Noreen incurs new debt to Elsie	NO
c12_s02	chapter_12	2	Understand actual pregnancy risk	Blood pressure and edema exceed safe trend	Keane warns of seizure and premature labor risk	Secrecy now carries direct mortality cost	YES
c13_s01	chapter_13	1	Get full truth about finance threats	Tom minimizes debt and dodges dates	He admits depot theft tied to gambling	Crisis reclassifies from marital to criminal	NO
c13_s02	chapter_13	2	Negotiate immediate damage control	Tom demands Elsie pawn ring and lie to police	Elsie refuses and sets conditions	Marriage loses its compliance structure	YES
c13_s03	chapter_13	3	Stabilize household after separation	Tom leaves for his brother's flat	Rent and food burden fall to Elsie alone	Economic vulnerability spikes late in pregnancy	NO
c14_s01	chapter_14	1	Start emergency labor protocol	Contractions are close and roads sealed	Keane commits to home delivery	No institutional backup remains	NO
c14_s02	chapter_14	2	Deliver infant under failing heat	Prematurity and fetal distress intensify	Infant is born alive but underweight and cyanotic	Immediate transfer required; mother-baby separation	YES
c14_s03	chapter_14	3	Control postpartum hemorrhage	Supplies are limited and ambulance delayed	Keane and Elsie stop bleeding with improvised measures	Noreen survives but with severe physiological cost	YES
c14_s04	chapter_14	4	Receive Peter when he finally arrives	Peter demands to retake control of decisions	Keane blocks him and documents care timeline	Peter's authority is publicly reduced	NO
c15_s01	chapter_15	1	See newborn at special care unit	Transport rules and bed shortages restrict access	Noreen cannot travel immediately	Attachment is mediated by reports not touch	NO
c15_s02	chapter_15	2	Plan next month of survival	Peter frames support as debt she must repay	Noreen quietly lists exit logistics	Emotional separation becomes operational plan	YES
c16_s01	chapter_16	1	Collect documents and essentials to leave safely	Peter monitors drawers and correspondence	He finds intimate evidence and threatens custody claims	Delay raises danger of entrapment	YES
c16_s02	chapter_16	2	Secure emergency bed at Saint Brigid House	Hostel is full and requires referral	Keane calls in professional favor for one cot	Noreen can leave but under strict rules	NO
c16_s03	chapter_16	3	Exit house without physical escalation	Peter blocks door and bargains with reputation threats	Arthur escorts luggage to waiting van	Departure becomes public and irreversible	YES
c17_s01	chapter_17	1	Manage early labor during thaw flood	Road water cuts route to hospital	Keane and Noreen create birth station at home	Elsie accepts non-husband care team	NO
c17_s02	chapter_17	2	Deliver baby safely as contractions intensify	Tom is absent and unreachable	Baby is born before dawn	Elsie confronts abandonment without denial	YES
c17_s03	chapter_17	3	Set legal and relational protections	Custom expects husband as default guardian	Elsie names Noreen emergency guardian in writing	Kinship order changes and may trigger gossip	NO
c18_s01	chapter_18	1	Negotiate spring arrangements with debts and infants	Creditors, church counsel, and neighbors press for conformity	Elsie and Noreen coordinate separate households with shared care	Autonomy is gained at ongoing financial cost	NO
c18_s02	chapter_18	2	Define final relationship terms with husbands	Tom asks for return; Peter offers conditional reconciliation	Both women reject full restoration of old marriages	They choose costly, uncertain, self-directed futures	YES
