scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
chapter_14_scene_01	chapter_14	1	Nami wants the final cut to confirm that she has been chosen.	The ruined chapel feels wrong and the current sounds like breathing under stone.	Bato Serin appears alive from the back chamber.	A living witness returns from the space of myth.	NO
chapter_14_scene_02	chapter_14	2	The siblings want Bato to explain Jun and the failed rite.	Bato refuses saint language and Nami desperately wants transcendent meaning.	He says the river never chose Sereya; she chose the lie because people obey a chosen body faster than shared burden.	The novel's central myth is rewritten in plain speech.	YES
chapter_14_scene_03	chapter_14	3	Riva wants to hold the family together under that truth.	Daro cannot bear a world where his calling is hunger rather than destiny.	He steals Sereya's brass-ferruled pole and leaves to stage the final rite himself.	Private inheritance struggle becomes public danger.	NO
chapter_15_scene_01	chapter_15	1	Riva wants to catch Daro before he can fix the story in public.	Pilgrims and frightened townspeople want a single answer, not shared labor.	Daro publicly claims Sereya's inheritance and frames Riva's pragmatism as cowardice.	The family conflict becomes communal theater.	YES
chapter_15_scene_02	chapter_15	2	Riva wants to offer a collective alternative.	Shared duty sounds weak beside a visible holy body during flood panic.	Only a minority stay with her, mostly people who have already paid costs.	The family splits into unequal camps.	NO
chapter_15_scene_03	chapter_15	3	Both sides want enough time to win without admitting the river will not wait.	Water is rising faster than argument.	The flood crest is fixed at less than two nights away.	Time pressure hardens every remaining choice.	NO
chapter_16_scene_01	chapter_16	1	Riva wants to track Daro through unstable channels before he reaches Storm Mouth.	Reed islands are breaking apart and the drowned are surfacing around the boats.	Nami nearly follows the dead overboard before Riva drags her back.	Nami's chosen-child fantasy becomes a physical liability.	NO
chapter_16_scene_02	chapter_16	2	The siblings want to get a ferry into position across the final cut.	Pilgrims block the approach and the current is tearing boats sideways.	Iven dives a mooring line across the cut so Riva's ferry can swing in.	His left hand is mangled in the capstan and he is changed for good.	YES
chapter_16_scene_03	chapter_16	3	Riva wants to stop Daro's premature rite.	Daro begins the song and Storm Mouth answers with suction instead of passage.	Pilgrims and corpses start spinning in the same water.	Deaths become imminent and some boats are lost.	NO
chapter_16_scene_04	chapter_16	4	The siblings need to understand what form of action can still work.	Everyone is injured, terrified, and half inside the river's pull.	Tovin's key and Bato's warning make clear that only all five siblings together can reset the chain.	The climax's necessary form becomes legible at the worst moment.	NO
chapter_17_scene_01	chapter_17	1	Riva wants to break Daro's solo rite without killing him.	The sea breach is crowded with dead, wreckage, and Daro's refusal to yield.	She forces him underwater long enough to break the solo cadence.	She nearly drowns the brother she is trying to save.	NO
chapter_17_scene_02	chapter_17	2	The siblings want to rebuild the route in human order rather than saintly myth.	Each must surrender a lover-token and speak a truth that humiliates them.	Lale, Iven, and Nami name the ugliest inheritances Sereya left in their bodies and habits.	The rite works only through grief and exposure, not purity.	YES
chapter_17_scene_03	chapter_17	3	The family wants Daro inside the collective act instead of against it.	He would rather die holy than live ordinary.	He shreds his own voice to call the dead seaward instead of toward himself.	He survives but loses the instrument that made singular sainthood plausible.	NO
chapter_17_scene_04	chapter_17	4	All five siblings want to open Storm Mouth without repeating Jun's sacrifice.	The breach still seems to demand a body and everyone is exhausted.	They use bodies, tools, sequence, and truth together until the dead finally take the sea road and the seeds go slack.	The world is saved only by ending the fantasy of singular inheritance.	YES
chapter_18_scene_01	chapter_18	1	The survivors want to measure what the flood left behind.	Debts, injuries, ruined houses, and the lure of a new saint legend compete for attention.	The towns agree the ferry house will be rebuilt as a shared crossing rather than a shrine.	No one gets to escape into myth.	NO
chapter_18_scene_02	chapter_18	2	The siblings want to decide whether family can mean staying.	Staying means sacrifice, while leaving would repeat the original fracture.	Riva stays, Lale maps, Iven apprentices one-handed, Nami plants clean seed, and Daro keeps time by drum.	The future is modest, communal, and real.	YES
