scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
sc_04_03	chapter_04	3	Duncan returns from Muggle Studies with bruises; the targeting of Muggle-born students under the Carrow regime becomes visible in Gavin's daily life	The regime's ambient cruelty — Duncan cannot fight back, Miren cannot protect him, Gavin is barely paying attention	Duncan's silence about the bruises and Miren's silent acknowledgment shift the common room's atmosphere. The cost of the regime is measured in specific, bodily terms on a specific person Gavin knows	Relational: the gap between Gavin's intellectual obsession and his friends' physical danger becomes visible, though not yet a source of conflict	NO
sc_05_01	chapter_05	1	Gavin's translation reaches the section describing the First Art — the meta-magical substrate beneath all wand magic — and he realizes the manuscript has been restructuring his cognition	The conceptual difficulty of what the manuscript is describing: a grammar beneath spells, editable, fundamental. And the destabilizing realization that reading has already changed him	The realization that the manuscript is not just informative but transformative — it has been working on Gavin's mind through the act of reading. Knowledge and alteration are the same process	Cognitive: Gavin's mind has been changed without his consent. The transformation is not reversible	YES
sc_05_02	chapter_05	2	At breakfast, Gavin watches a first-year cast a Levitation Charm and perceives the magical substrate beneath the spell for the first time	The ordinary setting — breakfast, the Great Hall, students eating — against the extraordinary shift in Gavin's perception	Gavin sees the agreement underlying a simple spell. The theoretical becomes experiential. He sits through breakfast not eating, not speaking, perceiving something no one else in the room can see	Emotional: Miren asks if he is all right. He says he is fine. He is not fine — he has crossed a perceptual threshold he cannot uncross	NO
sc_06_01	chapter_06	1	Mass detention: the Carrows punish the entire student body for DA graffiti, demonstrating the Cruciatus Curse and ordering students to practice it on each other. Gavin is Cruciated	The Carrow regime at maximum institutional force — collective punishment, the Cruciatus used openly on children, the impossibility of resistance in the moment	The Cruciatus hits Gavin. The pain is specific, bodily, rendered in full. He screams and falls and it ends and he gets up because it ended. No heroism	Physical: persistent tremor in left hand from Cruciatus aftermath. Lost evening of work. The metallic taste that lingers	YES
sc_06_02	chapter_06	2	In the Hufflepuff common room after detention, Gavin's reaction reveals his shifted priorities: his anger is directed at the lost working time, not at the Carrows	Gavin's own moral compass — he knows his reaction is wrong but cannot redirect it. The manuscript has reoriented his priorities without his full understanding	The wrong reaction becomes visible: Gavin is angry about lost translation hours after being tortured. The novel's dark comedy of scale surfaces for the first time	Emotional: Gavin recognizes that his priorities have shifted in a way that makes him alien to his own friends	NO
sc_06_03	chapter_06	3	Miren confronts Gavin about his apparent indifference to the mass torture. He tries to explain his work; she hears excuses	Miren's justified anger against Gavin's inability to articulate what he has found or why it matters more than what just happened to them	The argument does not resolve — Miren sees a boy choosing a book over his classmates' suffering, and she is not entirely wrong. The friendship fractures for the first time	Relational: first real break in the Gavin-Miren friendship. Trust eroded. Miren begins to see Gavin as someone who has checked out	YES
sc_07_01	chapter_07	1	Gavin translates the manuscript's section on the Builders — the civilization that created the First Art, used magic as a medium of existence, and departed Earth	The alien scale of what the manuscript describes — beings categorically different from wizards, a departure to somewhere that language cannot render	The scope of the novel expands from 'interesting old magic' to 'there was a civilization that used magic as air and they set wards around the planet before leaving.' The tonal register shifts from academic mystery to cosmic awe	Cognitive: Gavin's understanding of magic's history is fundamentally rewritten. He cannot return to the scale of understanding he had before	YES
sc_07_02	chapter_07	2	Gavin helps a frightened first-year with Charms homework in the common room — a scene of ordinary kindness that grounds the chapter's cosmic revelations	None external — this is a gentle scene. The opposition, if any, is Gavin's mediocrity at Charms, which makes his teaching convoluted	The first-year gets the spell. Gavin's patient, fumbling helpfulness is the most human thing he does in the chapter. It exists to remind us he is still a person	None. This scene is free — no cost, no stakes, just a kid helping another kid	NO
sc_08_01	chapter_08	1	Gavin translates the ward section: the wards are failing, something beyond them is incompatible with magical life at a scale that makes malice irrelevant. Gavin panics	The information itself — the scope of what Gavin learns overwhelms his fifteen-year-old capacity to process it	Gavin moves from translating to understanding to visceral panic. He hyperventilates on the sub-collection floor. The cosmic threat is no longer theoretical — it is pressing on his nervous system	Psychological: Gavin is genuinely traumatized by what he has understood. The knowledge cannot be unlearned	YES
sc_08_02	chapter_08	2	Gavin goes to Professor Babbling for help, attempting to explain the wards and the cosmic threat	Babbling's professional caution and her reasonable interpretation: the manuscript is speculative theory, Gavin is under regime stress, the explanation is projection	Babbling offers tea and kindness and the suggestion that the manuscript is absorbing anxieties that belong to the Carrow regime. She is wrong, and she is the most reasonable person Gavin has access to	Isolation: the one adult with relevant expertise cannot or will not help. Gavin is more alone than before he asked	NO
sc_08_03	chapter_08	3	Gavin tells Miren everything — the First Art, the Builders, the wards, the cosmic threat. She listens and then points out his translation ability is not exactly exceptional	Miren's reasonable skepticism — Gavin's evidence is invisible, untransferable, and his academic record does not support the idea that he has decoded something beyond all known scholarship	Miren's response is loving and devastating: she is right that he is not brilliant, and the only evidence for the wards is a perceptual shift nobody else can verify. She does not believe him	Relational: Gavin has tried to share his burden and been met with compassionate disbelief. The loneliness of the knowledge is now confirmed as structural, not temporary	YES
sc_09_01	chapter_09	1	The routine of working alone: classes by day, translation and failed First Art practice by night, the slow grind of isolation. Gavin fails his Transfiguration mock OWL	Gavin's own mediocrity — the First Art exercises produce nothing, his conventional magic deteriorates, and the gap between what is needed and what he can do is painful	The Transfiguration failure — teacup to clay lump — is a concrete emblem of his position: mediocre at normal magic, unable yet to practice the extraordinary magic he has discovered. His teacher attributes the failure to regime stress	Academic: Gavin is failing fifth-year subjects. His cover story (regime trauma) is convenient and false	NO
sc_09_02	chapter_09	2	Duncan's deterioration becomes visible; a late-night common room conversation reveals the person Duncan was before this year	Gavin's guilt and helplessness — he cannot protect Duncan and the gap between what Duncan needs and what Gavin is doing is unbridgeable	Duncan's mention of his mother's cooking — specific, Muggle, vulnerable — breaks through the careful blankness he maintains and briefly shows the person underneath. Gavin sees it and does not know what to do with it	Moral: Gavin's failure to act for Duncan is not a decision but an absence. The guilt accrues without resolution	NO
sc_10_01	chapter_10	1	Christmas Day at Hogwarts: gifts with Miren, the communal meal, Exploding Snap — a space of genuine human warmth in the occupied school	No opposition. The regime is background. The point is the temporary suspension of threat	Gavin does not work. He is fifteen and scared and lets himself be fifteen and scared. The warmth is real. The gifts are imperfect. Duncan eats seconds	None. This scene is the novel's emotional rest point — it exists to build the human baseline that makes everything else hurt	NO
sc_10_02	chapter_10	2	Late at night, alone, Gavin feels the wards directly for the first time through his changed perception — a pressure like something leaning against glass	The wards themselves — their thinning is now perceptible to Gavin without the manuscript, through his own restructured cognition	The reprieve of Christmas ends. The sky is the same, the stars are the same, but Gavin can feel the structural thinning. He closes the curtain and goes to bed	Emotional: the brief return to normalcy is bracketed by cosmic awareness. The glass is thinner than it was	YES
sc_11_01	chapter_11	1	Gavin achieves his first successful act of the First Art: editing the substrate rules governing visibility around a quill	Weeks of prior failure — the exercise has defeated him dozens of times. The opposition is his own cognitive limitation	Something aligns. The quill becomes less subject to being seen — not invisible, not hidden, but loosened from the grammar of visibility. Gavin has edited a rule	Physical: nosebleed, blurred vision for an hour. Cognitive: he has crossed from theory to practice and the crossing is irreversible	YES
sc_11_02	chapter_11	2	Gavin shows Miren the altered quill. She sees a blurry object and interprets it as a bad Disillusionment Charm	Miren's perceptual limitation — she cannot see the substrate and therefore cannot perceive the distinction between a spell applied to an object and an edit to the rules governing the object	Miren is honest and kind and entirely wrong in her interpretation, and Gavin cannot prove she is wrong because the evidence is invisible to anyone without substrate perception	Relational: the epistemological gap between Gavin and everyone else is now demonstrated, not just felt. He cannot share his breakthrough	NO
sc_11_03	chapter_11	3	Gavin alone in the dormitory with a nosebleed and the understanding that his work cannot be verified, shared, or even described to the people closest to him	The loneliness itself — not dramatic isolation but the dull practical loneliness of holding unverifiable knowledge	Gavin puts the quill in his pocket and bleeds into his handkerchief and understands clearly that he is alone with this. The chapter ends not on triumph but on the specific weight of a discovery nobody else can see	Emotional: isolation confirmed as structural. The First Art is real, Gavin can practice it, and the practice exists in a reality accessible only to him	NO
sc_12_01	chapter_12	1	Duncan is tortured with the Cruciatus Curse in Dark Arts class by Amycus Carrow as collective punishment. Gavin watches from his seat	Carrow's authority and cruelty; the impossibility of resistance in the classroom; Gavin's own fear and moral failure	The torture is rendered in full. Gavin watches someone he knows in pain and does not intervene despite the possibility — however uncertain — that his First Art practice might disrupt the curse	Moral: Gavin's inaction when Duncan is tortured is the novel's heaviest moral weight. Physical: Duncan's body pays the cost	YES
sc_12_02	chapter_12	2	Aftermath: Gavin sits with his guilt. He does not rationalize or comfort himself with the cosmic justification	Gavin's own moral awareness — he knows what he failed to do and does not have the self-deception to pretend otherwise	The guilt is specific and unresolved. Gavin does not construct a narrative that justifies his inaction. He simply carries it	Moral: the guilt accrues. It will not discharge through future heroism or self-punishment. It is just there	NO
sc_12_03	chapter_12	3	Miren asks Gavin to help with DA logistics — lookout duty for a supply handoff. He agrees reluctantly and performs badly, distracted by translation problems	Gavin's divided attention — he is physically present for the lookout but mentally solving a translation problem	Gavin nearly gets the handoff caught because he was not watching. Miren's silence about his performance is worse than criticism	Relational: Gavin's inability to be present even when he is physically helping confirms Miren's worst interpretation of him	NO
sc_13_01	chapter_13	1	From the Astronomy Tower, Gavin perceives the wards directly — their beauty, their degradation, and through the thin places, the condition beyond them	The entity itself — not a creature but a condition, incompatible with magical life, perceivable through the thinning wards	Gavin moves from translated knowledge to direct perception of the cosmic threat. The wards are beautiful and failing. What is beyond them is not malicious — it is simply there, and its presence is incompatible	Psychological: Gavin grieves for a world that does not know it is endangered. The grief is not for himself but for the scale of the obliviousness	YES
sc_13_02	chapter_13	2	Gavin remains on the tower as dawn approaches. The grounds below are beautiful in early spring. Students cross the courtyard. The world is ordinary and precious and does not know	None. The opposition in this scene is existential, not dramatic — the contrast between the beauty below and the thinning above	The chapter's emotional anchor: the world is mundane and small and Gavin loves it and it does not know what is leaning against the glass. He descends from the tower carrying what he has seen	Emotional: the grief settles into something more durable — not panic but the steady weight of knowledge held alone	NO
sc_14_01	chapter_14	1	Gavin serves detention for missing Herbology homework, writing lines while mentally working through ward-substrate resonance problems	The absurdity gap: planetary defense work vs. 'I will complete my assignments on time' in mediocre handwriting	The comedy of scale is played straight. Gavin is grappling with cosmic architecture and cannot finish his Herbology worksheet. Both things are true. He is fifteen and his handwriting is bad	Academic: Gavin is now visibly, institutionally failing. His cover of regime-stress is wearing thin	NO
sc_14_02	chapter_14	2	Miren confronts Gavin with accumulated evidence of his withdrawal — months of observations, specific instances, the picture of a person who has abandoned his friends and responsibilities	Miren's justified anger and accurate observations against Gavin's inability to share evidence she can perceive	Gavin's explanation partially reaches her — not the content but the strangeness of his language, the way his eyes track invisible things. She believes that he believes. This frightens her more than disbelief would	Relational: the friendship is breaking in real time. Both see it happening. Neither can stop it	YES
sc_14_03	chapter_14	3	The break: Miren chooses the fight she can see. Gavin cannot follow her back to human-scale priorities. They separate not with anger but with the exhaustion of incompatibility	The impossibility of shared ground when one person's reality is invisible to the other	Neither apologizes because neither is wrong. Miren walks away. Gavin stays. The friendship does not end with a door slam but with the quiet recognition that they are in different stories now	Relational: the friendship breaks. This is the novel's emotional climax in the human register. The cost is permanent	YES
sc_15_01	chapter_15	1	Gavin now thinks in the First Art. He watches students duel and sees the substrate flex; he watches the Cruciatus cast in a corridor and sees the grammar of pain as an editable agreement	The full weight of perception — seeing the rules behind every magical interaction, the grammar of suffering as a technical specification	Gavin understands that lethal magic is not special or powerful at the substrate level — it is a rule, like any rule, and rules can be rewritten. The war's weapons are optional	Cognitive: Gavin's perception is now fundamentally different from any other character's. He sees the editability of what everyone else experiences as fixed reality	NO
sc_15_02	chapter_15	2	Gavin realizes he could end the war — rewrite the substrate so lethal magic fails — and decides not to, because the ward failure makes the war irrelevant	The tension between human moral obligation and cosmic triage — spending time on the war means not spending time on the wards, and if the wards fail, the war's outcome is meaningless	The decision is quiet. Gavin continues working on the wards. The war continues around him. The gap between the two registers becomes the novel's central irony	Moral: the decision not to act is conscious, considered, and — from every human perspective — monstrous. From Gavin's perspective, it is rational. Both perspectives are presented without the narrative choosing between them	YES
sc_16_01	chapter_16	1	The school disintegrates: DA in open revolt, Carrows losing control, students hiding in the Room of Requirement, Harry Potter rumors intensifying	The chaos of institutional collapse — the regime's grip is failing and the response is escalating violence	The school Gavin has been ignoring as background noise becomes impossible to ignore. The corridors are dangerous. Classes have effectively stopped	Practical: Gavin's access to quiet workspaces is threatened. The noise of institutional collapse presses on his concentration	NO
sc_16_02	chapter_16	2	Gavin encounters an injured younger student in a corridor and heals the broken wrist, instinctively using a substrate edit that heals at the rule level rather than the magical level	The urgency of the injury against Gavin's need to remain undetected in his First Art use	The instinctive substrate edit — bone damage becoming less structurally valid rather than being magically knit — shows the First Art becoming automatic. Gavin catches it and reverts to conventional healing	Exposure risk: someone more perceptive than a frightened child might have noticed the anomaly. The First Art is leaking into Gavin's reflexes	NO
sc_16_03	chapter_16	3	The night before the Battle: Gavin in the sub-collection, working, feeling the substrate flex with the approach of massive magical conflict	The approaching battle as substrate perturbation — a distortion that interferes with the delicate perception required for ward study	Gavin notes the coming battle the way you note a weather change while working. The casual registration of what will be the defining event of the wizarding generation is the novel's darkest comedy	Practical: the battle will destroy Gavin's working conditions. The substrate noise of combat will make ward study impossible	YES
sc_17_01	chapter_17	1	The battle begins. Gavin feels it as substrate noise — massive distortion from hundreds of simultaneous combat spells — that disrupts his ward study	The battle as interference: the substrate is screaming with war magic and Gavin's delicate perception is overwhelmed	Gavin's annoyance at the disruption is genuine. He was close to a connection between ward-maintenance principles and the noise has scattered it. He decides to find a quieter location	Lost progress: the ward-maintenance insight Gavin was approaching is scattered by the battle's substrate noise	NO
sc_17_02	chapter_17	2	Gavin navigates through the battle to find a quieter workspace. A Death Eater attacks him; Gavin reflexively edits the substrate and the curse simply stops being valid	The physical danger of the battle — collapsing walls, fire, combatants — as obstacle to reaching a viable workspace	The reflexive substrate edit against the Death Eater's curse: the spell unravels in midair. The Death Eater stares. Gavin is already past, not having registered the interaction as significant	None to Gavin. The Death Eater has just encountered something outside any magical framework they understand and will likely be too disoriented to process it	NO
sc_17_03	chapter_17	3	Miren finds Gavin working in a classroom during the battle. She demands he help. He admits he could end the war. She says 'Then do it.' He refuses	Miren's moral demand against Gavin's cosmic triage. The two registers of the novel — human and cosmic — meet in the same room	The refusal. Gavin explains that the ward failure makes the war a rounding error. Miren sees what he has become: not a villain, not a coward, but a person whose frame of reference has expanded past the point where human-scale suffering registers as the most urgent problem. She leaves	Relational: permanent. The friendship was already broken; this moment confirms that the break is ontological, not just emotional. Miren returns to the battle. Gavin returns to his work	YES
sc_17_04	chapter_17	4	The battle resolves without Gavin's participation. Voldemort dies in the canonical way. Gavin barely notices, absorbed in ward-substrate coupling	The novel's structure — the canonical climax of the war happens offscreen to our protagonist, who is working on something else entirely	The Battle of Hogwarts ends. The defining conflict of the wizarding generation concludes. Gavin is on a different page of the manuscript	The novel's central irony is complete: the war that everyone was in has ended, and the protagonist was never in it	NO
sc_18_01	chapter_18	1	Miren visits Gavin in the sub-collection after the battle. They talk carefully. She tells him who died. She asks about the wards. For the first time, she believes him	The changed shape of their relationship — they do not know how to talk to each other anymore. The grief of the aftermath presses on every word	Miren's belief: not understanding but acceptance. She has seen the curse dissolve, seen his eyes tracking invisible things, watched him refuse to save lives with apparent serenity. She believes the reality even if she cannot perceive the substrate. She asks if he will fix the wards. He says he does not know	Relational: the friendship has transformed into something else — not repaired, not ended, but reconfigured around the asymmetry of what they can each see	NO
sc_18_02	chapter_18	2	Gavin alone with the manuscript. Morning light through battle-damaged stone. The wards overhead, visible only to him, thinner than yesterday but holding. The thing beyond, patient as geology	None. The opposition is existential: the wards are failing and Gavin is mediocre and the problem is immense and he is the only one working on it	Gavin turns a page. The notation shifts. He reads. The novel closes not on resolution but on the beginning of the real work	Open: the human story has concluded. The cosmic story is barely begun. Gavin has committed to a task that may be impossible, and the novel ends on the first morning of that commitment	YES
