scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s04_02	chapter_04	2	Anya intervenes with a social diversion to deflect the operative's pressure on Damian	The operative's suspicion; maintaining her own cover while protecting Damian's	She successfully derails the operative but draws attention to herself	Damian knows she intervened deliberately — her cover as a casual acquaintance is compromised with him	YES
s04_03	chapter_04	3	Anya and Damian negotiate alliance terms in a service corridor	Mutual distrust; Damian's father was undone by trusting the wrong people; Anya's guilt about her double deception (telepathy and false report)	They agree to provisional terms: shared intelligence, no questions about networks, either can walk	Neither believes the exit clause; Anya carries the weight of cheating WISE for him while reading his thoughts — two deceptions pressing simultaneously	NO
s05_01	chapter_05	1	Anya and Damian plan their first joint operation: extracting a name from Colonel Bretz at a private club	Logistical constraints: they must pose as a couple, the club is exclusive, Bretz is cautious	They commit to the undercover-couple cover; Damian's internal panic begins	The operation's success depends on sustained proximity and performance	NO
s05_02	chapter_05	2	The operation at the private club — Anya reads Bretz's thoughts while managing cascading comic complications	Bretz's enormous dog fixating on Anya; the Colonel's wife mistaking Damian for a celebrity; maintaining cover amid social chaos	Anya extracts the name from Bretz's thoughts between his sciatica complaints and family resentments	The intelligence is acquired but the operation was visibly chaotic — skilled and lucky in equal measure	YES
s05_03	chapter_05	3	Post-mission debrief in a park at night; first genuine warmth; the recognition fuse burns closer	No direct opposition — the relief of success allows guards to lower	Damian makes a genuine joke; Anya laughs genuinely; he thinks 'She has the same laugh' — the childhood memory nearly surfaces fully, a specific schoolyard, a specific afternoon	Their dynamic shifts from transactional to personal; the recognition is building toward critical mass	NO
s06_01	chapter_06	1	Anya arrives at the Forger apartment; domestic warmth; she reads her family's inner lives	No external opposition — the pressure is internal and atmospheric	Anya settles into home; Yor's thoughts carry a quick, buried doubt about a Garden assignment that went wrong — Anya catches it	Anya now possesses operational intelligence about the Garden she never wanted, stolen from her mother's private thoughts	NO
s06_02	chapter_06	2	Bond's precognitive episode forces Anya to decide how to act on the vision; Loid's spy instincts catch her false note	Bond's vision is specific enough to be actionable but Anya cannot reveal her source; Loid's perceptiveness	She compromises — plants a rumor about security concerns — but Loid evaluates her delivery as he would an agent's cover story	Bond's warning is partially communicated but Anya's credibility with Loid takes a subtle hit he doesn't press but doesn't forget	YES
s06_03	chapter_06	3	Sylvia's secure call interrupts the domestic scene; Anya reinforces her lie about Damian; childhood bedroom moment	Sylvia's routine follow-up carries institutional weight — another agency flagged discrepancies in Anya's assessment	Anya reinforces the false report while sitting in her family's kitchen; the institutional pressure on the lie increases	The false report is creating pressure in WISE's analytical machinery; Anya in her bedroom feels the triple weight of all her secrets	NO
s07_01	chapter_07	1	Damian performs hawkish loyalty at a National Unity Party meeting; lunch with Demetrius	Demetrius views Damian as unreliable; the party expects ideological loyalty; Demetrius is connected to defense profiteering	Damian performs beliefs he does not hold; Demetrius's ecosystem of profiteering is revealed — he maintains the infrastructure of tension	Damian is deeper inside a machine built on premises he opposes; the fraternal relationship carries operational stakes	NO
s07_02	chapter_07	2	Damian investigates the Renewal Front through his father's old network; meeting with retired aide Grosz	Grosz is loyal to the Desmond name but afraid; the Front is larger and better funded than expected	Grosz reveals the Front's structure AND Westalian defense interests purchasing Ostanian military intelligence — both sides profit from tension	The conspiracy is bilateral and larger than Damian can handle alone; the political binary is broken	YES
s07_03	chapter_07	3	Damian alone in his apartment; the weight of the Desmond legacy; the Eden Academy class photo	Internal opposition: the identity pressure of being Donovan Desmond's son while working against everything his father built	He finds the class photo with Anya in the second row; he stares at it longer than he means to	The personal and political are fully entangled; the photo becomes a Chekhov's gun for Ch 13	NO
s08_01	chapter_08	1	Anya prepares for and enters the diplomatic reception; Yuri Briar spotted on SSS security detail	High-security event; Yuri's presence adds family-adjacent constraint; a WISE colleague's cynical thought echoes bilateral rot	Anya catches a WISE colleague's pragmatic thought about threat matrices adjusted for operational value — her own agency is not purely noble	The political complexity deepens through WISE's own calculations; the operational environment is heavily constrained	NO
s08_02	chapter_08	2	Anya and Damian work the reception; Damian's recognition nearly surfaces; Yuri's suspicion registers	Crowd density pushes telepathy to limits; Damian's memory is crystallizing toward Anya's name; Yuri notices her attendance pattern	Damian sees Anya across the room and the Eden memory nearly completes — pink hair, school festival; Anya reads it and steers a conversation to create cover for the familiarity	The recognition is approaching critical; Yuri has noted a professional pattern; Anya is managing multiple threats simultaneously	NO
s08_03	chapter_08	3	Anya catches a thought-fragment about 'the asset inside WISE' from an unidentifiable thinker	The crowd is too dense to identify the thinker; the fragment vanishes before triangulation	The content is devastating: someone inside WISE is feeding intelligence to the Renewal Front	Anya's organizational trust is shattered; her isolation crystallizes — she discovered this through a secret ability while hiding intelligence she already withheld	YES
s09_01	chapter_09	1	Damian is ambushed leaving a late meeting; Anya intercepts based on reading hostile intent from a tail	Two military-trained assailants; real violence with real physical cost	Anya's combat training shows — she is Loid and Yor's daughter — but she takes a rib hit; Damian takes an elbow to the brow	Both survive but injured; the attack may connect to intelligence chains touching Anya's false report	YES
s09_02	chapter_09	2	Safe house: wound care, adrenaline fade, proximity; childhood memories and laughter	The aftermath of violence — physical pain, emotional vulnerability, forced closeness	Patching wounds becomes intimate; they share Eden Academy memories; the professional distance collapses	They are alone, hurt, and the pretense of purely operational partnership is untenable	NO
s09_03	chapter_09	3	A kiss; Anya confronts the moral weight of telepathy during intimacy; Damian's recognition nearly completes	Anya's guilt — she reads his unguarded feelings during their most vulnerable moment; his thoughts surface Anya Forger by name	The kiss crosses the boundary irreversibly; she tries not to read his mind and mostly fails; his recognition is right there, nearly formed	The emotional boundary is crossed; the moral problem of telepathic intimacy is concrete; the recognition is imminent	NO
s10_01	chapter_10	1	Yor receives her Garden assignment: eliminate weapons broker Karl Dominic; she prepares	The contrast between domestic preparation and lethal purpose	Yor packs a lunch and worries about milk while arming for an assassination	The gap between who Yor is at home and what she does when she leaves is made visceral	NO
s10_02	chapter_10	2	Yor infiltrates Dominic's compound; combat sequence; discovery of manifests AND Garden subcontracting records	Dominic's security detail — professional, armed, outnumbering her	Yor takes apart the detail and kills Dominic; finds manifests naming Werner Voss AND records showing the Garden as a client of the conspiracy	Yor now knows the Garden has been instrumentalized by the forces she should oppose — her rationalization for twenty years of killing is cracking	YES
s10_03	chapter_10	3	Anya arrives at the compound perimeter; reads Yor's tactical thoughts and Garden doubt; mother-daughter collision	The impossibility of explanation — neither can reveal what they are doing here	They encounter each other; mutual recognition without explanation; 'You look thin' / 'Your hands are bleeding, Mama'; Anya catches Yor's private doubt	Family and mission boundaries have collapsed; Anya's telepathic reading of her mother's doubt mirrors the violation she commits against everyone	NO
s11_01	chapter_11	1	Anya investigates WISE personnel to identify the mole; her telepathy produces a wrong conclusion	WISE headquarters is too large for blanket telepathy; suspects are disciplined; one suspect radiates anxiety that appears operational but is personal	She narrows to three; reads an anxious suspect and concludes he's the mole — she is WRONG; the secret is a health diagnosis, not espionage; the misdirection costs two days	Anya's confidence in telepathy is shaken — surface thoughts are not truth; the mole investigation is set back under time pressure	YES
s11_02	chapter_11	2	Gerald Falk examined; encrypted call with Damian about the accelerating Renewal Front timeline	Falk's disciplined mind yields nothing conclusive; Damian's cover is fraying; the Renewal Front is engineering an incident	Falk's surface thoughts are orderly and unremarkable — ambiguity worse than confirmation; Damian reports days not weeks; the reading of colleagues feels like specific hypocrisy	Time pressure forces them toward action before the investigation is complete; the luxury of methodical tradecraft is gone	NO
s12_01	chapter_12	1	Anya and Damian arrive at Becky's charity gala; Becky greets Anya with theatrical warmth	Social performance — maintaining cover in front of people who knew them before their cover identities existed	Old Eden Academy classmates are present; the past is in the room	Anya and Damian must navigate a social environment where their real history and cover stories are incompatible	NO
s12_02	chapter_12	2	Old photos surface; a drunken classmate directly mentions 'Anya Forger'; Damian's recognition locks into place	The classmate's comment forces the recognition to its conclusion; Anya reads Damian's thoughts crystallizing in real time	Damian knows — Anya Forger, Eden Academy, the cultural attache is the girl who punched him when they were six; he does not say it aloud; Anya must sit with her cover disintegrating inside his mind	The power dynamic shifts — Damian possesses knowledge Anya doesn't know he has; the recognition thread built over ten chapters detonates	YES
s12_03	chapter_12	3	Terrace conversation: Becky drops her performance and talks about loneliness; Anya confronts the cost of secrecy	Becky's genuine need for connection vs. Anya's inability to reciprocate fully without revealing everything	Anya almost tells her the truth; she doesn't; the telepathy-guilt is specific — she has been inside Becky's thoughts for their entire friendship	Anya feels secrecy as cruelty to someone who loves her; the personal cost of lifelong deception is made specific through the person most harmed by it	NO
s13_01	chapter_13	1	The Renewal Front strikes: SSS raid on Damian's cache; Agent Crane killed in a border checkpoint ambush	The mole's intelligence enabled precise targeting; Anya's false report created gaps Falk exploited; the raid and ambush are simultaneous	Damian's cache is seized; Crane is dead; the causal chain connects through Anya's lie; Damian's political ally cuts him off out of fear	The operation's material foundation is destroyed; a colleague is dead partly because of Anya's false report	YES
s13_02	chapter_13	2	Anya and Damian in a cold basement; the weight of failure, guilt, and isolation	The specific guilt of inadequacy — telepathy has limits; the lie may have killed someone; Damian's anger at systemic architecture	No comedy; they sit with the failure; Anya's compounding guilt — her range has limits, her lie has consequences, people died in the gaps	Both protagonists are more isolated and committed than before — the cost has made retreat impossible	NO
s13_03	chapter_13	3	DAMIAN POV: he returns to his apartment; the class photo confirms Anya Forger is his partner; he decides to continue	The reckoning with what this means about Eden Academy, the friendship, the kiss — was any of it real?	He is certain she is Anya Forger; his interior goes deeper than Anya's telepathy can reach; he decides the stakes are too high to burn the alliance over identity	The reader knows Damian knows while Anya does not — the novel's defining power asymmetry is no longer one-directional	NO
s14_01	chapter_14	1	Anya discloses the crisis to Loid; Yor brings the Garden-conspiracy intelligence; Yor's choice	Loid's protective instinct vs. operational necessity; the Garden evidence vs. Yor's twenty years of conditioning	Loid activates; Yor confronts the Garden's corruption and chooses to fight as Yor Forger, not as Thorn Princess	The Forger family assembles; Yor's relationship with the Garden breaks quietly and permanently	NO
s14_02	chapter_14	2	Family planning session: Loid's chess, Yor's hammer, Anya's secret optimization; Bond's precognitive episode	The challenge of planning against a conspiracy in two governments; Anya's guilt about optimizing with stolen thoughts	Bond barks at a specific summit location; Anya optimizes the plan using her family's unvolunteered thoughts — the efficiency works, the guilt compounds	A viable operational plan exists; Bond's warning identifies a geographic threat; Anya's optimization is effective and morally corrosive	YES
s14_03	chapter_14	3	Damian arrives at the Forger apartment; meets the family; the reader sees his hidden knowledge in every interaction	Loid's father-evaluating-boyfriend mode; Yor's terrifying warmth; the dramatic irony of Damian knowing who Anya is	Damian integrates; his surface thoughts (readable by Anya) are warm and overwhelmed; beneath them (visible to the reader from Ch 13) is careful restraint	The team is assembled: spy, assassin, telepath, diplomat, precognitive dog — and the diplomat knows more than the telepath realizes	NO
s15_01	chapter_15	1	Anya at the summit reading the room at maximum telepathic capacity to identify the Renewal Front's provocation	Hundreds of minds; physical exhaustion from sustained telepathy; the assassination plan concealed among legitimate security activity	She identifies the play: a staged assassination attempt on an Ostanian deputy minister, designed to be attributed to Westalis	The specific threat is known; Anya must communicate it through channels while maintaining position; the telepathic strain is building toward overload	NO
s15_02	chapter_15	2	Damian confronts Voss; Voss reveals the bipartisan conspiracy; the public exposure is politically ambiguous for Damian	Voss's political power and willingness to sacrifice; the revelation that both sides profit from tension	Voss reveals the cynical cross-border scope; Damian burns his cover to expose it; but the public reading is ambiguous — he may be seen as a traitor to Ostania, not a hero	The conspiracy's true nature is revealed; Damian's political position is complicated, not strengthened	NO
s15_03	chapter_15	3	Loid confronts Falk; Falk reveals he exploited Anya's false reports; Yor handles the physical threat witnessed by Yuri	Falk's genuine conviction and his exploitation of Anya's lies; the assassination team; Yuri's presence	Falk is stopped — the confrontation is devastating on two levels (ideology AND Anya's betrayal); Yor's combat is witnessed by Yuri, who must choose between duty and family	The mole is neutralized; Loid knows about Anya's false reports; Yuri knows about Yor; Yuri chooses family and his certainty breaks	YES
s15_04	chapter_15	4	The staged assassination unfolds; Anya directs response but misses a secondary threat due to overload; messy public exposure	The assassination team; Anya's telepathic overload; a backup communications relay	The conspiracy is exposed publicly but not cleanly — the relay transmits partial intelligence before being shut down; victory is real but compromised	The Renewal Front is broken; the peace holds; but intelligence leaked, costs were unpredicted, and nothing is clean	NO
s16_01	chapter_16	1	Anya tells Damian she is a telepath; Damian's counter-revelation that he has known she is Anya Forger	Damian's justified anger at the telepathic violation; the scope of what she accessed without consent	His reaction arc: anger, horror, then the complicated thing underneath; then his counter-revelation — he has known who she is since the gala	Both secrets are out; the asymmetry inverts and collapses — she read his mind without consent, he knew her identity without disclosure; they both chose each other carrying hidden knowledge	YES
s16_02	chapter_16	2	The reckoning: Anya's core vulnerability; Damian needs time; the first honest exchange	The fundamental uncertainty of a telepath's emotional life; the impossibility of proving her feelings are her own	She tells him she cannot distinguish her feelings from absorbed echoes of his; he says one thing knowing she will hear the thought behind it; the thought matches	The relationship is not resolved but remade on genuinely mutual terms; the first fully mutual exchange; both deceived, both chose each other	NO
s17_01	chapter_17	1	Political aftermath; Anya reinstated at WISE; the consequences of the false reports addressed off-page with Sylvia	Institutional inertia; nationalism doesn't disband with arrests; the personal cost of the false reports	The peace holds imperfectly; Damian's position is complicated but genuine; Anya's reinstatement carries the weight of what was discussed with Sylvia	The political landscape is changed; the characters' positions are altered but not perfected	NO
s17_02	chapter_17	2	The Forger family dinner with Damian; Loid's ambiguous thought; Damian's comic thought management; the question of family disclosure	No external opposition — the scene is resolution; but Loid's possible knowledge, Yor's unresolved situation with Yuri, and the question of telling her parents create internal weight	Loid thinks 'She always knew the right moment to change the subject. Even when she was small'; Damian tries to control his thoughts and fails comically; Anya reads warmth and complication and does not tell her parents tonight	The forged family is the real thing; Anya's thoughts are her own; but the question of the family asymmetry remains productively open, and Loid's ambiguous thought ensures it is not a comfortable openness	YES
