scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
scene_11_02	chapter_11	2	Persuade Rhea not to step away from the hunt.	Rhea's housing dependence on the camp, marriage strain, and disgust with how costs are spreading.	Rhea refuses immediate help but does not sever herself from Mina emotionally.	The triangle splinters into uncertain, unequal loyalties.	NO
scene_11_03	chapter_11	3	Understand what the eel chase is doing to the camp as a whole.	Imogen's secrecy and Mina's self-protective tunnel vision.	Mina sees the books and realizes the camp is surviving on debt, deferred repairs, and donor theater.	Her obsession is now visibly redistributing harm.	NO
scene_12_01	chapter_12	1	Find ground truth before someone else weaponizes the eel story.	Low tide timing, rot, legal risk, and Mina's own memory.	Mina finds annex logs proving a storm-evacuation release of engineered eels along with her old visitor badge.	The dream of clean personal redemption dies.	YES
scene_13_01	chapter_13	1	Share the annex evidence and decide what to do with it.	Imogen's need to save the camp, Tomas's lost wages, Rhea's refusal to simplify, and Mina's ruined credibility.	The conversation turns from evidence to the ways everyone has used everyone else.	The eel story can no longer be separated from labor, sex, and money.	YES
scene_13_02	chapter_13	2	Salvage some honest relationship after the blowup.	Class resentment, jealousy, and named transactions that cannot be untold.	Mina and Tomas split physically and emotionally, while Rhea refuses to offer false repair.	The triad loses its sheltering illusion.	NO
scene_14_01	chapter_14	1	Decide whether Mina and Rhea can remain close without pretending love will rescue anyone.	No motor access, fatigue, grief after the fight, and the lure of fantasy.	On a paddleboard bat survey, Rhea chooses closeness and witness but rejects escape-story promises.	Mina keeps intimacy and loses the fantasy of being chosen as solution.	YES
scene_15_01	chapter_15	1	Stop or soften the emergency spray response.	County illness panic, political pressure, and low institutional regard for the rookery.	The spray window is authorized despite wildlife objections.	Disaster becomes procedural fact before it becomes sensory fact.	NO
scene_15_02	chapter_15	2	Get Tomas not to work the spray run.	His job desperation, suspended status, and the chance that compliance could save him.	Tomas goes out anyway because refusal likely ends his county future.	He becomes implicated in the coming damage.	NO
scene_15_03	chapter_15	3	Protect the rookery once the spray begins.	Wind shift, propwash, chemical drift, panicked birds, and inadequate human control.	The rookery turns into a casualty field of falling chicks, sick bats, and floating fish.	Private compromise takes on public bodies.	YES
scene_15_04	chapter_15	4	Understand what the catastrophe means for the eel and for everyone involved.	Shock, guilt, dead wildlife, and collapsing narratives of miracle.	In the poisoned aftermath, the eel surfaces again in plain relation to the wreckage.	Wonder is fused permanently to contamination and loss.	NO
scene_16_01	chapter_16	1	Choose whether to let Imogen control the eel story for camp survival.	Imogen's pragmatic pleading, Mina's desire for absolution, and the temptation of a cleaner public version.	Mina refuses institutional spin and decides to confess fully.	She knowingly gives up the only easy route to redemption.	NO
scene_16_02	chapter_16	2	Tell the truth in front of people who can punish her.	Investigators, donors, legal liability, and Mina's own survival instinct.	Mina admits the cooler theft, the old lie, and the annex evidence; Imogen fires her.	Her reputation worsens even as the eel is protected from immediate commodification.	YES
scene_17_01	chapter_17	1	Decide whether final knowledge will mean capture, publication, or care.	Enforcement risk, wounded trust, and the damaged rookery itself.	Tomas poles Mina and Rhea to luminous eggs under mangrove roots, and Rhea deletes the exact coordinates.	They keep the truth but surrender ownership and public absolution.	YES
scene_18_01	chapter_18	1	Live inside the altered reality months later.	Lingering shame, reduced camp finances, and relationships that did not reset cleanly.	Mina chooses to stay at Rookery Key in humbler work instead of fleeing or chasing prestige.	Her life narrows but becomes more honest.	NO
scene_18_02	chapter_18	2	Respond to a final flicker of blue without repeating the old pattern of pursuit.	Mina's habit of turning wonder into proof and possession.	She lets the light remain unclaimed and unproved.	The novel ends in stewardship rather than vindication.	YES
