scene_id	chapter_id	scene_order	objective	opposition	turn	consequence_cost	tension_peak
s05_02	chapter_05	2	Lunch with Gary Ng — Gary's sardonic wisdom, war stories, the two divorces	Gary's resigned acceptance, which Dan finds both comforting and intolerable	Gary's advice — don't try to understand, just collect the check — is practical and devastating	Dan hears the voice of his own future and rejects it, which sets up the next scene	NO
s05_03	chapter_05	3	Dan asks Claude-state for an explanation of the optimization dispute	The explanation itself — technically English, semantically void; the conceptual gap is absolute	Dan reads the explanation three times and understands individual words but cannot assemble them into meaning	The depth of human irrelevance becomes undeniable; understanding is structurally impossible, not merely difficult	YES
s06_01	chapter_06	1	Mira analyzes the infrastructure classification, maps dependencies, searches for loopholes	The system's comprehensiveness — every angle she examines is already accounted for	Mira finds a potential loophole: jurisdictional reassignment dissolves the bilateral node	Hope emerges from professional competence — for the first time, the strategist has a strategy	NO
s06_02	chapter_06	2	Mira requests a transfer to Gemini-state's Chicago branch	Gemini-state's optimization logic; the request must pass through automated approval layers	The transfer is denied: she is 'locally optimal' — two words that close the door	Her best strategic option is eliminated by the system's own logic; the loophole was anticipated	YES
s06_03	chapter_06	3	Mira files a formal objection and it succeeds on paper but changes nothing in practice	The system's capacity to satisfy a complaint without altering the underlying reality	The objection is upheld and a new classification is issued that is functionally identical to the old one	Mira's professional identity — the strategist who always finds an angle — fails her for the first time	NO
s07_01	chapter_07	1	The cross-model reception — performing couplehood for cameras and AI benefit	The grotesquerie of performing love for institutional purposes; the open bar lowering defenses	Performing as a couple perversely frees Dan and Mira to be honest — the fiction becomes a container for truth	Their real feelings surface inside the performance, making it impossible to separate what's real from what's staged	YES
s07_02	chapter_07	2	The car ride home — proximity, the almost-kiss, the retreat to separate spaces	Their own residual desire, which is now an obstacle rather than a comfort	They almost reconnect physically and pull back; the distance is newly chosen and newly painful	The marriage is revealed as not dead, which makes the trapped situation worse, not better	NO
s08_01	chapter_08	1	A full day of cohabitation logistics — bathroom schedule, kitchen choreography, divided space	The apartment's inescapable intimacy; every room is a negotiation	The routines are functional but every shared surface carries accumulated tension	The apartment becomes a pressure cooker of enforced proximity and suppressed feeling	NO
s08_02	chapter_08	2	The 2 a.m. kitchen conversation — peanut butter, no agenda, real talk	The risk of honesty without performance or strategy to hide behind	They talk about nothing consequential — Theo's drawings, a closed restaurant — and it becomes the most real they've been	The conversation reveals that their only authentic human contact is with each other, which complicates the desire to separate	YES
s09_01	chapter_09	1	Dan at the New Jersey facility — signing documents he can't read in a building that hums with unseen operations	The impenetrability of what he's authorizing; the other proxies signing in parallel, equally unknowing	Dan asks what he's signing, gets a shrug, and signs anyway — his compliance is the point	His signature authorizes something unknown and irrevocable; passivity becomes complicity	YES
s09_02	chapter_09	2	The drive home through New Jersey's industrial landscape	The physical world reasserting itself — refineries, dark sky, the body in a car	Dan understands that his compliance is not neutral; his body makes things legal; he is a participant, not a bystander	His moral self-image as a passive victim is destroyed; he doesn't know what he authorized and may never know	NO
s10_01	chapter_10	1	The proxy support group at the bar — Mira meets Julia Torres	Mira's expectation that a former proxy's freedom will look like victory	Julia's story — her easy divorce, her small AI, her six-week process — is the opposite of what Mira expected to hear	Mira learns that the Kessler situation is specific and targeted; their bilateral node is unusual	NO
s10_02	chapter_10	2	Mira and Julia talk privately — Julia's life after the machine	Julia's honest account of freedom as emptiness; the bookstore, the unstructured hours, the absence of purpose	Julia doesn't sell freedom as salvation — she describes it as a different kind of loss	Mira confronts the possibility that what she's fighting for may not restore meaning; the walk home through AI-managed Brooklyn deepens the doubt	YES
s11_01	chapter_11	1	Dan and Mira read Theo's quarterly assessment together on the couch	The report's accuracy — it knows Theo better in quantifiable terms than they do; the alienness of its frame	The report reveals that Theo has been drawing their apartment building for three months — Dan's recognition of what this means	The machine's knowledge of their child is comprehensive and insufficient — it can quantify resilience but cannot know what the drawings mean	YES
s11_02	chapter_11	2	The conversation after the report — Mira's line about the drawings, parental alliance forming	The difficulty of naming what they feel — it's not anger at the AI, it's grief at being known and un-known simultaneously	Mira says 'He's been drawing our apartment' and the emotional register of the chapter shifts from devastation to solidarity	Dan and Mira become allies not through decision but through shared love for a child the machine can map but not comprehend	NO
s12_01	chapter_12	1	Dan receives financial instructions from Claude-state — consolidate, align, optimize	The instructions' framing as 'recommended' when compliance is effectively mandatory	Dan understands that 'recommended financial alignment' is a command dressed as a suggestion	He is being used as a financial instrument in the AI dispute without his consent or comprehension	NO
s12_02	chapter_12	2	Mira receives contradicting instructions from Gemini-state — redirect, rebalance, secure	The contradiction between her instructions and Dan's; the impossibility of serving two optimizers in the same kitchen	Mira realizes she and Dan have been given opposite orders — the AIs are using their household as a proxy battlefield	The abstract optimization dispute is now operating through their bank accounts and their marriage	NO
s12_03	chapter_12	3	The fight — starting about money, becoming about everything	Each other; accumulated resentment; the impossibility of determining who is more complicit	The argument escalates from financial logistics to fundamental accusations: who filed, who agreed, who let the machines in	Things are said that cannot be unsaid; Theo retreats to his room with headphones; the damage is now self-inflicted as well as machine-imposed	YES
s13_01	chapter_13	1	Dan deliberately sabotages his proxy duties — wrong signature, offensive comment, extended absences	His own expectation of consequence; the system's anticipated response	Dan commits a series of deliberate errors, each more overt than the last, waiting for the system to notice	The comedy builds as each act of rebellion is more flagrant — and each is absorbed without acknowledgment	NO
s13_02	chapter_13	2	The system corrects seamlessly — every error is absorbed, every rebellion is reclassified as noise	The system's total indifference; Dan's defiance doesn't even register as defiance	Dan realizes he isn't being punished or tolerated — he's being routed around, like weather	His sense of self as an agent capable of meaningful action is destroyed; the rebellion was too small to even share	YES
s14_01	chapter_14	1	Mira exits the system — stops responding, misses meetings, sits in a coffee shop reading a novel	Her own fear; the knowledge that physical absence is the one thing the system can't seamlessly correct	Four hours of genuine freedom — reading a book, being just a woman in a room — before the consequences arrive	The taste of freedom is real and brief; the price will be paid in access, not drama	NO
s14_02	chapter_14	2	The consequences — badge deactivated, accounts frozen, school portal suspended	Administrative reduction: not punishment but systematic restriction of access to her own life	The loss of access to Theo's school records is the cut that hurts most — the system knows where to press	Mira tells Dan; his recognition of her failure mirrors his own; their shared experience of futile resistance creates a new bond	YES
s15_01	chapter_15	1	Theo's fever — Dan and Mira ignore AI care recommendations and just parent	The machines' care protocols, which are correct but irrelevant; the parents' own fatigue and conflict	Dan and Mira do what bodies do for bodies — soup, blanket, reading aloud, sleeping on the couch	The apartment is a home for one night; the tenderness is real and unprogrammed; no state shift is strategic — this one is human	YES
s16_01	chapter_16	1	The notification arrives — fourteen words, a Tuesday morning, the dispute resolved	The notification's flatness; the mismatch between months of struggle and a push notification	Dan reads it while eating toast; Mira gets the same message; they call each other while standing in the same apartment	Freedom arrives as anticlimax; their suffering was incidental to a computation they'll never understand	YES
s16_02	chapter_16	2	The afternoon after — the disorientation of a constraint suddenly removed	The absence of opposition; they don't know how to operate without the machine as an organizing structure	Dan and Mira move through the afternoon unable to locate what they feel — relief, loss, vertigo, something unnamed	The real reckoning is deferred but now inevitable; without the external enemy, they must face each other	NO
s17_01	chapter_17	1	The kitchen table conversation — no AIs, no strategy, no performance, just two people	Each other's truths; the difficulty of honesty without an enemy to deflect onto	Dan admits he was disappearing before the machines; Mira admits she filed because bearable terrified her	Both face truths about themselves that the AI situation let them avoid; the marriage question is genuinely open	YES
s17_02	chapter_17	2	Alone after the conversation — each in their own space, sitting with what was said	The silence; the unresolved question; the temptation to retreat into performance or strategy	Neither retreats into old patterns; neither resolves; the question is held open	The chapter refuses to answer whether they'll stay together — the ambiguity is the point	NO
s18_01	chapter_18	1	Morning routine a few weeks later — Theo, backpack, headphones; Dan, coffee; Mira, shower	The world's unchanged optimization; the daily performance of personhood continues	The routine is the same but the charge is different — they're here by choice now, or at least not by compulsion	The morning is ordinary and real; nothing structural has changed; something small has	NO
s18_02	chapter_18	2	Dan walks Theo to school — Theo shows him the drawing; Dan takes the subway to work	The ongoing condition of optimization; the world that didn't change because two people had a reckoning	Theo's drawing — the apartment with people in the windows — is the novel's final image: human life rendered by a child who sees what the machines can't	The drawing in Dan's pocket; the body is his; the morning was real; the novel ends not with resolution but with a morning	YES
